S1_pixel_ID,date,moran,z,p
929,302,0.576119,32.202195,0
930,302,0.244523,13.670341,0
931,302,0.590661,33.098692,0
932,302,0.247792,13.848363,0
933,302,0.564798,31.709051,0
934,302,0.41774,23.367611,0
935,302,0.575587,32.189618,0
936,302,0.633648,35.428703,0
937,302,0.327482,18.297773,0
938,302,0.638021,35.9219,0
939,302,0.402024,22.457863,0
942,302,0.49375,27.606629,0
943,302,0.684524,38.317638,0
944,302,0.599179,33.912433,0
945,302,0.376803,21.05356,0
946,302,0.564077,31.554533,0
947,302,0.465141,26.029244,0
948,302,0.57758,33.165999,0
949,302,0.626346,35.043329,0
950,302,0.721208,40.309076,0
952,302,0.55614,31.138136,0
953,302,0.375527,20.980893,0
954,302,0.518238,28.985878,0
955,302,0.492296,27.716054,0
956,302,0.438125,24.483292,0
957,302,0.618862,34.702894,0
958,302,0.510864,28.719716,0
959,302,0.521802,29.624474,0
960,302,0.542238,30.312237,0
961,302,0.548461,30.746533,0
962,302,0.64327,36.336817,0
963,302,0.60644,33.916719,0
964,302,0.58573,32.835249,0
966,302,0.476663,26.664852,0
967,302,0.44588,24.967712,0
968,302,0.59805,33.758365,0
969,302,0.394721,22.063311,0
970,302,0.347453,19.423111,0
971,302,0.314853,17.590412,0
972,302,0.627455,35.160672,0
973,302,0.622383,34.972378,0
974,302,0.577979,32.418805,0
975,302,0.303424,16.974292,0
976,302,0.423458,23.662563,0
977,302,0.578911,32.518416,0
978,302,0.515944,29.020776,0
979,302,0.639677,35.797794,0
980,302,0.570988,32.062846,0
981,302,0.653795,36.6557,0
982,302,0.490745,27.472486,0
984,302,0.497977,27.860839,0
985,302,0.282412,15.780968,0
986,302,0.472211,26.404298,0
987,302,0.329071,18.402241,0
988,302,0.344736,19.295002,0
989,302,0.383788,21.457908,0
990,302,0.436902,24.411453,0
991,302,0.354174,19.818365,0
992,302,0.640176,35.873899,0
993,302,0.541726,30.271143,0
994,302,0.545631,30.467041,0
995,302,0.410482,22.936544,0
996,302,0.556583,31.142146,0
997,302,0.471442,26.330855,0
998,302,0.490793,27.435642,0
999,302,0.51643,28.957873,0
1000,302,0.57712,32.736001,0
1001,302,0.60601,34.036314,0
1002,302,0.691506,38.895824,0
1003,302,0.417067,23.301133,0
1004,302,0.540109,30.229745,0
1005,302,0.636944,35.893748,0
1006,302,0.617146,34.748122,0
1007,302,0.712314,40.044001,0
1008,302,0.724053,40.489512,0
1009,302,0.394659,22.086459,0
1010,302,0.324408,18.137468,0
1011,302,0.575435,32.472611,0
1012,302,0.518267,28.971568,0
1013,302,0.486833,27.233993,0
1014,302,0.532206,29.753785,0
1015,302,0.488678,27.351019,0
1016,302,0.520439,29.170874,0
1017,302,0.552843,30.911086,0
1018,302,0.310948,17.380686,0
1019,302,0.549118,30.737863,0
1020,302,0.528611,29.675512,0
1021,302,0.174761,9.778818,0
1022,302,0.540354,30.28019,0
1023,302,0.242099,13.539946,0
1024,302,0.62049,34.705128,0
1025,302,0.254634,14.232722,0
1026,302,0.244189,13.655288,0
1027,302,0.33792,18.877932,0
1028,302,0.452602,25.369517,0
1029,302,0.378893,21.235373,0
1030,302,0.388963,21.73335,0
1031,302,0.454457,25.40233,0
1032,302,0.480153,26.85308,0
1033,302,0.409005,22.864861,0
1034,302,0.52681,29.455402,0
1035,302,0.547989,30.687919,0
1036,302,0.476683,26.652128,0
1037,302,0.367284,20.591897,0
1038,302,0.595296,33.47614,0
1039,302,0.340896,19.069385,0
1040,302,0.615101,34.431609,0
1041,302,0.513965,28.782845,0
1042,302,0.633388,35.574626,0
1043,302,0.57934,32.428542,0
1044,302,0.449374,25.126742,0
1045,302,0.555679,31.089083,0
1046,302,0.53507,29.978951,0
1047,302,0.509015,28.520252,0
1048,302,0.321377,17.971028,0
1049,302,0.444486,24.896248,0
1050,302,0.531995,29.760492,0
1051,302,0.736524,41.230441,0
1052,302,0.457634,25.576578,0
1053,302,0.631086,35.484897,0
1054,302,0.484863,27.207581,0
1055,302,0.489185,27.387512,0
1056,302,0.26195,14.649159,0
1057,302,0.689023,38.683089,0
1058,302,0.50178,28.064797,0
1059,302,0.400707,22.415196,0
1061,302,0.394452,22.058272,0
1062,302,0.480283,26.91246,0
1063,302,0.345527,19.332162,0
1064,302,0.346021,19.426536,0
1065,302,0.524494,29.313019,0
1066,302,0.739512,41.805102,0
1067,302,0.348232,19.462822,0
1068,302,0.350279,19.61262,0
1069,302,0.559309,31.365692,0
1070,302,0.364644,20.407384,0
1071,302,0.615428,34.502109,0
1072,302,0.372473,20.891286,0
1073,302,0.636307,35.76308,0
1074,302,0.49407,27.736898,0
1076,302,0.518951,29.005347,0
1077,302,0.555268,31.25703,0
1078,302,0.534876,30.057094,0
1079,302,0.568031,32.155248,0
1080,302,0.694724,38.971302,0
1081,302,0.62797,35.10932,0
1082,302,0.293315,16.392055,0
1083,302,0.370638,20.710133,0
1084,302,0.536851,30.171167,0
1085,302,0.682779,38.300352,0
1086,302,0.515047,28.876245,0
1087,302,0.660195,36.919654,0
1088,302,0.539543,30.14709,0
1089,302,0.485845,27.144277,0
1090,302,0.470099,26.267074,0
1091,302,0.469377,26.26068,0
1092,302,0.401973,22.462605,0
1093,302,0.323427,18.077775,0
1094,302,0.530566,29.664894,0
1095,302,0.298337,16.680862,0
1097,302,0.610079,34.153919,0
1098,302,0.670627,37.748725,0
1099,302,0.40967,22.886451,0
1100,302,0.52049,29.082054,0
1101,302,0.539873,30.151645,0
1102,302,0.607995,34.161387,0
1103,302,0.524433,29.325022,0
1104,302,0.423256,23.656034,0
1105,302,0.432968,24.219362,0
1106,302,0.353977,19.802708,0
1107,302,0.58458,32.673149,0
1108,302,0.772878,43.258989,0
1109,302,0.529562,29.590283,0
1110,302,0.341771,19.113238,0
1111,302,0.415334,23.220068,0
1112,302,0.443202,24.770195,0
1113,302,0.257305,14.388989,0
1114,302,0.6792,38.257777,0
1116,302,0.330842,18.482145,0
1117,302,0.51847,29.160628,0
1118,302,0.420977,23.538789,0
1119,302,0.324066,18.111557,0
1120,302,0.608946,34.050258,0
1121,302,0.564797,31.828019,0
1122,302,0.743378,41.72019,0
1123,302,0.523883,29.341177,0
1124,302,0.409159,22.852855,0
1125,302,0.537748,30.126144,0
1127,302,0.33684,18.840425,0
1128,302,0.500969,28.071427,0
1129,302,0.357075,19.996509,0
1130,302,0.359404,20.079537,0
1131,302,0.398873,22.280032,0
1132,302,0.66166,36.981322,0
1133,302,0.392742,21.965034,0
1134,302,0.61459,34.357206,0
1135,302,0.500575,27.982968,0
1136,302,0.519668,29.068976,0
1137,302,0.436681,24.475633,0
1138,302,0.741823,41.552436,0
1139,302,0.290896,16.258198,0
1141,302,0.248505,13.896996,0
1142,302,0.435932,24.411415,0
1143,302,0.262272,14.663006,0
1144,302,0.624287,34.926991,0
1145,302,0.44903,25.144499,0
1146,302,0.306429,17.144025,0
1147,302,0.479082,26.806247,0
1148,302,0.541164,30.361704,0
1149,302,0.488119,27.299255,0
1150,302,0.683119,38.215931,0
1151,302,0.500828,28.118086,0
1152,302,0.437918,24.501714,0
1153,302,0.32931,18.411566,0
1154,302,0.575763,32.310979,0
1155,302,0.333183,18.625577,0
1156,302,0.511819,28.63053,0
1157,302,0.63473,35.621815,0
1159,302,0.5353,29.924875,0
1160,302,0.628877,35.518547,0
1161,302,0.576184,32.235628,0
1162,302,0.696136,39.00751,0
1163,302,0.576112,32.192862,0
1164,302,0.373911,20.996372,0
1165,302,0.415707,23.28624,0
1166,302,0.718101,40.305164,0
1167,302,0.563335,31.460797,0
1168,302,0.676382,38.098039,0
1170,302,0.387568,21.653546,0
1171,302,0.611377,34.33838,0
1173,302,0.580194,32.475127,0
1174,302,0.371278,20.757801,0
1175,302,0.546207,30.631705,0
1176,302,0.583324,32.628482,0
1177,302,0.551348,30.903508,0
1178,302,0.400577,22.400065,0
1179,302,0.397813,22.233462,0
1180,302,0.468213,26.179326,0
1181,302,0.58186,32.528517,0
1182,302,0.401209,22.412179,0
1183,302,0.527743,29.517193,0
1184,302,0.771286,43.329688,0
1185,302,0.491187,27.446714,0
1186,302,0.446705,25.039068,0
1187,302,0.522067,29.187689,0
1188,302,0.438521,24.539197,0
1189,302,0.394861,22.095788,0
1190,302,0.689573,38.545169,0
1191,302,0.518352,28.998327,0
1192,302,0.290755,16.245447,0
1193,302,0.50304,28.784841,0
1194,302,0.539893,30.189401,0
1195,302,0.590218,32.98024,0
1197,302,0.73702,41.323301,0
1198,302,0.384996,21.526928,0
1199,302,0.613005,34.68115,0
1200,302,0.412661,23.106925,0
1202,302,0.597745,33.405463,0
1203,302,0.623004,34.803352,0
1204,302,0.481326,26.978844,0
1205,302,0.376049,21.047637,0
1206,302,0.796025,44.624663,0
1207,302,0.50133,28.079091,0
1209,302,0.637475,35.68927,0
1210,302,0.327258,18.286936,0
1211,302,0.38494,21.534536,0
1212,302,0.526066,29.42225,0
1214,302,0.561836,31.559876,0
1215,302,0.28769,16.08629,0
1216,302,0.318983,17.854558,0
1217,302,0.522488,29.272693,0
1218,302,0.317107,17.723638,0
1219,302,0.635042,35.48279,0
1220,302,0.519675,29.032733,0
1221,302,0.315106,17.609314,0
1222,302,0.444436,24.855225,0
1223,302,0.567205,31.836057,0
1224,302,0.271278,17.729174,0
1225,302,0.729405,40.816401,0
1226,302,0.522691,29.266883,0
1227,302,0.654734,36.612165,0
1228,302,0.678303,37.899192,0
1229,302,0.414023,23.212058,0
1230,302,0.694553,38.843989,0
1231,302,0.293048,16.403799,0
1232,302,0.398978,22.288352,0
1233,302,0.326517,18.257,0
1234,302,0.688078,38.700286,0
1235,302,0.546659,30.534079,0
1236,302,0.459002,25.678472,0
1237,302,0.670642,37.853607,0
1238,302,0.613759,34.347402,0
1239,302,0.380552,21.319867,0
1240,302,0.471962,26.383132,0
1241,302,0.399001,22.319436,0
1242,302,0.469508,26.270243,0
1243,302,0.425926,23.797137,0
1244,302,0.469963,26.273631,0
1245,302,0.685637,38.499977,0
1246,302,0.50422,28.25415,0
1247,302,0.408059,22.812299,0
1248,302,0.595795,33.323061,0
1249,302,0.448802,25.097473,0
1250,302,0.50133,28.153642,0
1251,302,0.401688,22.451758,0
1252,302,0.563403,31.63081,0
1253,302,0.669952,37.843271,0
1254,302,0.516811,29.121705,0
1255,302,0.412626,23.071546,0
1256,302,0.450224,25.167521,0
1257,302,0.372303,20.874612,0
1258,302,0.392202,21.922783,0
1259,302,0.417589,23.354812,0
1260,302,0.416883,23.304329,0
1261,302,0.675394,37.838631,0
1262,302,0.614041,34.610497,0
1263,302,0.417653,23.43285,0
1265,302,0.42717,23.871992,0
1266,302,0.43474,24.371155,0
1268,302,0.307635,17.197548,0
1269,302,0.557638,31.301038,0
1270,302,0.434945,24.322934,0
1271,302,0.380638,21.290425,0
1272,302,0.593383,33.299101,0
1273,302,0.486841,27.323221,0
1274,302,0.543519,30.354873,0
1275,302,0.430688,24.088037,0
1277,302,0.506792,28.394662,0
1278,302,0.368408,20.614051,0
1280,302,0.452369,25.362579,0
1281,302,0.494218,27.66901,0
1282,302,0.362231,20.249806,0
1283,302,0.618,34.619553,0
1284,302,0.330872,18.504352,0
1285,302,0.519679,29.074161,0
1286,302,0.541124,30.267764,0
1287,302,0.643072,36.032628,0
1288,302,0.506543,28.38016,0
1289,302,0.480236,26.840476,0
1291,302,0.564852,31.940242,0
1292,302,0.616027,34.577116,0
1293,302,0.32556,18.189252,0
1294,302,0.471387,26.446274,0
1295,302,0.442622,24.760755,0
1296,302,0.616075,34.545696,0
1299,302,0.395764,22.098882,0
1300,302,0.428969,24.011259,0
1302,302,0.325909,18.224172,0
1303,302,0.492938,27.601115,0
1304,302,0.375242,20.969341,0
1305,302,0.709898,39.74126,0
1306,302,0.435453,24.338009,0
1307,302,0.474631,26.725977,0
1308,302,0.660453,37.470968,0
1309,302,0.447729,25.185533,0
1310,302,0.319153,17.848585,0
1311,302,0.45902,25.682566,0
1312,302,0.659113,36.847858,0
1313,302,0.478192,26.721434,0
1314,302,0.718083,40.205279,0
1315,302,0.49671,27.782292,0
1316,302,0.392931,21.961705,0
1317,302,0.337402,18.870321,0
1318,302,0.426319,23.811681,0
1319,302,0.646592,36.120271,0
1320,302,0.331451,18.543883,0
1321,302,0.513708,28.754553,0
1322,302,0.579267,32.707981,0
1323,302,0.406966,22.743335,0
1325,302,0.271709,15.187918,0
1326,302,0.278246,15.548707,0
1327,302,0.636961,36.095209,0
1328,302,0.5114,28.638468,0
1329,302,0.59634,33.332641,0
1330,302,0.481608,26.905783,0
1331,302,0.638438,35.685427,0
1332,302,0.518863,29.35416,0
1333,302,0.363938,20.338856,0
1334,302,0.537392,30.19344,0
1335,302,0.577503,32.392415,0
1336,302,0.617251,34.588243,0
1337,302,0.614363,34.584745,0
1338,302,0.466149,26.052965,0
1339,302,0.38254,21.383941,0
1340,302,0.388788,21.75007,0
1341,302,0.448267,25.04519,0
1342,302,0.434974,24.334021,0
1344,302,0.606274,33.92202,0
1345,302,0.462049,25.818066,0
1346,302,0.510969,28.717291,0
1347,302,0.467429,26.154283,0
1348,302,0.573027,32.167558,0
1349,302,0.626476,35.233288,0
1350,302,0.542659,30.656893,0
1351,302,0.371905,20.814113,0
1352,302,0.296308,16.559416,0
1353,302,0.48399,27.073367,0
1354,302,0.458081,25.623234,0
1355,302,0.509759,28.807356,0
1356,302,0.446534,24.952776,0
1357,302,0.496807,27.791599,0
1358,302,0.540013,30.187039,0
1359,302,0.373657,20.901406,0
1360,302,0.501239,28.088632,0
1361,302,0.55501,30.995415,0
1363,302,0.591778,33.135437,0
1364,302,0.605404,33.872735,0
1365,302,0.595339,33.300632,0
1366,302,0.298936,16.708012,0
1367,302,0.364322,20.363928,0
1368,302,0.411984,23.019732,0
1369,302,0.613496,34.297959,0
1370,302,0.329645,18.425806,0
1371,302,0.315614,17.645369,0
1372,302,0.573967,33.281997,0
1373,302,0.438733,24.547276,0
1374,302,0.564944,31.553298,0
1375,302,0.503889,28.289595,0
1376,302,0.537391,30.031799,0
1377,302,0.508237,28.453004,0
1378,302,0.400874,22.424426,0
1379,302,0.402605,22.515173,0
1380,302,0.634877,35.573479,0
1381,302,0.547619,30.612781,0
1382,302,0.490247,27.433383,0
1383,302,0.551858,30.851851,0
1384,302,0.264481,14.790159,0
1385,302,0.376593,21.083724,0
1386,302,0.499808,28.135357,0
1387,302,0.481263,26.989462,0
1389,302,0.509487,28.504393,0
1390,302,0.645843,39.542484,0
1391,302,0.545168,31.334009,0
1392,302,0.389424,21.772088,0
1393,302,0.263,14.69816,0
1394,302,0.407618,22.805243,0
1395,302,0.401653,22.436507,0
1396,302,0.531726,29.775205,0
1397,302,0.33125,18.530602,0
1398,302,0.246425,13.778107,0
1399,302,0.385265,21.625849,0
1400,302,0.34394,19.2254,0
1401,302,0.33845,18.931376,0
1403,302,0.518407,29.094098,0
1404,302,0.482311,26.946017,0
1405,302,0.642496,35.942367,0
1406,302,0.400393,22.457967,0
1407,302,0.545823,30.739475,0
1408,302,0.626619,35.102932,0
1409,302,0.674308,37.720032,0
1410,302,0.543874,30.401513,0
1411,302,0.623058,34.816154,0
1412,302,0.534607,29.892234,0
1414,302,0.503087,28.167415,0
1415,302,0.443229,24.783998,0
1416,302,0.468307,26.201935,0
1417,302,0.572613,32.150372,0
1418,302,0.521759,29.165126,0
1419,302,0.325165,18.174163,0
1420,302,0.55375,30.969153,0
1421,302,0.615159,34.38977,0
1422,302,0.526823,29.688642,0
1423,302,0.528878,29.596405,0
1424,302,0.390485,21.848002,0
1425,302,0.394586,22.048983,0
1426,302,0.613694,34.367937,0
1427,302,0.536985,30.156403,0
1428,302,0.41517,23.194422,0
1429,302,0.500384,28.05278,0
1430,302,0.451878,25.268736,0
1431,302,0.676508,37.829567,0
1432,302,0.310402,17.350746,0
1433,302,0.261266,14.609786,0
1434,302,0.458944,25.658956,0
1435,302,0.37195,20.790922,0
1436,302,0.385108,21.531306,0
1437,302,0.334563,18.702968,0
1438,302,0.493624,27.774656,0
1439,302,0.253896,14.195904,0
1442,302,0.666538,37.347013,0
1443,302,0.368386,20.579183,0
1444,302,0.458344,25.618389,0
1445,302,0.462447,25.830849,0
1446,302,0.4943,27.606478,0
1447,302,0.309347,17.305745,0
1448,302,0.415859,23.254525,0
1449,302,0.530859,29.740606,0
1450,302,0.529092,29.605082,0
1451,302,0.712201,39.867126,0
1452,302,0.272259,15.308968,0
1453,302,0.291707,16.310579,0
1454,302,0.362835,20.265248,0
1455,302,0.322742,18.041184,0
1456,302,0.628935,35.177169,0
1457,302,0.441772,24.708929,0
1459,302,0.433544,24.229969,0
1460,302,0.619714,34.594789,0
1462,302,0.397074,22.206019,0
1463,302,0.40483,22.625901,0
1464,302,0.310725,17.393341,0
1465,302,0.602715,34.419988,0
1466,302,0.511463,28.596828,0
1467,302,0.208469,11.655968,0
1469,302,0.349351,19.532652,0
1470,302,0.59221,33.124572,0
1471,302,0.596138,33.37344,0
1472,302,0.428399,24.037372,0
1473,302,0.565223,31.616345,0
1474,302,0.396838,22.198754,0
1475,302,0.68395,38.234437,0
1476,302,0.66686,37.577959,0
1477,302,0.704,39.355894,0
1478,302,0.43968,24.90785,0
1479,302,0.4916,27.742467,0
1480,302,0.621502,34.910909,0
1481,302,0.524647,29.393652,0
1482,302,0.697581,39.096649,0
1483,302,0.384169,21.661811,0
1484,302,0.59501,33.419056,0
1485,302,0.538057,30.200121,0
1486,302,0.673097,37.687933,0
1487,302,0.516895,29.256605,0
1488,302,0.602654,33.69837,0
1489,302,0.395424,22.093184,0
1490,302,0.542008,30.298793,0
1491,302,0.388439,21.759403,0
1492,302,0.356134,19.910878,0
1493,302,0.257514,14.406169,0
1494,302,0.562083,31.438115,0
1495,302,0.669256,37.438957,0
1496,302,0.371199,20.733947,0
1497,302,0.512666,28.741335,0
1498,302,0.608497,34.454832,0
1499,302,0.311919,17.422677,0
1500,302,0.281435,15.727389,0
1501,302,0.414895,23.371007,0
1502,302,0.608298,34.067286,0
1503,302,0.464216,25.999419,0
1504,302,0.337396,18.845478,0
1505,302,0.31797,17.781847,0
1506,302,0.431736,24.135115,0
1507,302,0.591506,33.172998,0
1508,302,0.340902,19.054574,0
1509,302,0.324097,18.100801,0
1511,302,0.261407,14.607973,0
1513,302,0.589251,32.98272,0
1514,302,0.662451,37.435656,0
1515,302,0.409034,22.884742,0
1516,302,0.38097,21.354918,0
1517,302,0.434267,24.285222,0
1518,302,0.408201,22.830366,0
1519,302,0.564693,31.67224,0
1520,302,0.552434,30.965398,0
1521,302,0.598411,33.743593,0
1522,302,0.615501,34.666963,0
1523,302,0.440357,24.705372,0
1524,302,0.421856,23.599712,0
1525,302,0.50345,28.204647,0
1526,302,0.460444,25.728899,0
1527,302,0.449291,25.118522,0
1528,302,0.31884,17.826493,0
1529,302,0.524946,29.346292,0
1530,302,0.696309,39.000305,0
1531,302,0.482971,26.981685,0
1532,302,0.590447,33.02541,0
1534,302,0.4813,26.922284,0
1535,302,0.378397,21.169677,0
1536,302,0.482577,26.951091,0
1537,302,0.369396,20.675777,0
1538,302,0.582053,32.514319,0
1539,302,0.445701,24.915438,0
1540,302,0.572081,32.084237,0
1541,302,0.340072,19.004838,0
1542,302,0.170104,9.52143,0
1543,302,0.383954,21.454366,0
1544,302,0.680576,38.164137,0
1545,302,0.249413,13.946849,0
1546,302,0.567446,31.799854,0
1547,302,0.276671,15.469819,0
1549,302,0.520009,29.127726,0
1550,302,0.65931,36.813745,0
1551,302,0.37367,20.891435,0
1552,302,0.584922,32.716713,0
1553,302,0.366262,20.463489,0
1554,302,0.338968,18.94097,0
1555,302,0.451552,25.505356,0
1557,302,0.408515,22.898795,0
1558,302,0.378656,21.186651,0
1559,302,0.505586,28.280984,0
1560,302,0.336459,18.837186,0
1561,302,0.668581,37.419871,0
1562,302,0.471565,26.392144,0
1563,302,0.57305,32.160583,0
1564,302,0.507584,28.456574,0
1566,302,0.329528,18.411696,0
1568,302,0.425472,23.779704,0
1569,302,0.446857,25.042259,0
1570,302,0.511529,28.667428,0
1571,302,0.494346,27.656395,0
1572,302,0.490989,27.441849,0
1573,302,0.52768,29.540564,0
1574,302,0.297519,16.628004,0
1576,302,0.723413,40.684259,0
1577,302,0.525143,29.424531,0
1578,302,0.603491,33.875627,0
1579,302,0.441945,24.834812,0
1580,302,0.59738,33.45117,0
1581,302,0.434091,24.289804,0
1582,302,0.264843,14.804611,0
1583,302,0.438325,24.481281,0
1584,302,0.41377,23.118004,0
1585,302,0.493839,27.627057,0
1586,302,0.491654,27.4918,0
1587,302,0.446443,25.073023,0
1588,302,0.314694,17.592405,0
1589,302,0.4129,23.110365,0
1590,302,0.529751,29.648049,0
1591,302,0.457712,25.580809,0
1592,302,0.376136,21.037326,0
1593,302,0.691608,38.741971,0
1594,302,0.228169,12.759305,0
1595,302,0.657755,37.331749,0
1596,302,0.255763,14.31272,0
1597,302,0.320912,18.061681,0
1598,302,0.716483,40.066143,0
1599,302,0.454026,25.430425,0
1600,302,0.552539,30.903506,0
1601,302,0.418724,23.430823,0
1602,302,0.464122,25.931741,0
1603,302,0.423647,23.69242,0
1604,302,0.494788,27.848854,0
1605,302,0.353178,19.747273,0
1606,302,0.423402,23.648856,0
1607,302,0.507689,28.410988,0
1608,302,0.489636,27.610398,0
1609,302,0.582675,32.625298,0
1610,302,0.469969,26.313409,0
1611,302,0.340541,19.030011,0
1612,302,0.601403,33.779308,0
1613,302,0.525715,29.469891,0
1614,302,0.42105,23.540396,0
1615,302,0.512969,28.756505,0
1616,302,0.45379,25.395082,0
1617,302,0.382264,21.370495,0
1618,302,0.480098,26.895501,0
1619,302,0.505808,28.251107,0
1620,302,0.320261,17.895949,0
1621,302,0.499561,28.092821,0
1622,302,0.254773,14.240131,0
1623,302,0.605559,34.049636,0
1624,302,0.545385,30.863427,0
1625,302,0.489902,27.469665,0
1626,302,0.363641,20.339115,0
1627,302,0.487418,27.333694,0
1630,302,0.562372,31.45141,0
1631,302,0.45224,25.288664,0
1632,302,0.428653,24.009284,0
1633,302,0.648741,36.290389,0
1634,302,0.441516,24.674127,0
1635,302,0.363009,20.276374,0
1636,302,0.637906,35.671057,0
1637,302,0.521149,29.26343,0
1638,302,0.635032,35.501108,0
1639,302,0.366928,20.526842,0
1640,302,0.326393,18.241616,0
1641,302,0.266643,14.915482,0
1642,302,0.649861,36.375226,0
1643,302,0.600263,33.630387,0
1644,302,0.509278,28.592387,0
1646,302,0.346677,19.371374,0
1647,302,0.638082,35.695758,0
1648,302,0.317326,17.742117,0
1649,302,0.467183,26.183497,0
1650,302,0.356219,19.896625,0
1651,302,0.434267,24.257108,0
1652,302,0.595194,33.342999,0
1653,302,0.474482,26.59077,0
1654,302,0.602915,33.886495,0
1655,302,0.372643,20.844815,0
1656,302,0.49896,27.895205,0
1657,302,0.282423,15.794454,0
1658,302,0.549684,30.796577,0
1659,302,0.612986,34.294532,0
1660,302,0.489955,27.38118,0
1662,302,0.745496,41.703437,0
1663,302,0.671891,37.642455,0
1664,302,0.661928,37.222918,0
1665,302,0.693345,38.824995,0
1666,302,0.464731,25.978602,0
1667,302,0.532512,29.784687,0
1668,302,0.518378,28.993486,0
1669,302,0.694828,38.83239,0
1670,302,0.555487,31.071655,0
1671,302,0.420138,23.797286,0
1672,302,0.292717,16.363943,0
1673,302,0.299975,16.765535,0
1674,302,0.765776,42.853021,0
1675,302,0.694733,38.886384,0
1676,302,0.610426,34.199013,0
1677,302,0.696993,39.042635,0
1678,302,0.542335,30.395463,0
1679,302,0.46415,25.954503,0
1680,302,0.380439,21.266071,0
1681,302,0.557754,31.250456,0
1682,302,0.330284,18.45602,0
1683,302,0.497357,27.780815,0
1684,302,0.640619,35.833925,0
1685,302,0.459304,25.781949,0
1686,302,0.321778,17.992073,0
1687,302,0.623368,35.138974,0
1688,302,0.34782,19.435633,0
1689,302,0.691108,38.879102,0
1690,302,0.643185,36.141265,0
1691,302,0.662035,37.369542,0
1692,302,0.514612,28.782138,0
1693,302,0.403491,22.569222,0
1694,302,0.553518,31.015108,0
1695,302,0.504512,28.191654,0
1696,302,0.543595,30.548559,0
1697,302,0.266046,14.872266,0
1698,302,0.271002,15.142578,0
1699,302,0.444806,24.860667,0
1700,302,0.617242,34.50122,0
1701,302,0.320984,17.93285,0
1702,302,0.519776,29.334952,0
1703,302,0.578206,32.447204,0
1704,302,0.552814,31.109635,0
1705,302,0.331859,18.548464,0
1706,302,0.58241,32.932604,0
1707,302,0.467157,26.16084,0
1708,302,0.257783,14.416982,0
1710,302,0.258242,14.433568,0
1711,302,0.545321,30.683694,0
1712,302,0.464121,25.942706,0
1713,302,0.481684,26.934313,0
1714,302,0.722004,40.354476,0
1715,302,0.419374,23.478994,0
1716,302,0.678513,37.970866,0
1717,302,0.20495,11.464318,0
1718,302,0.535798,29.9948,0
1719,302,0.519226,29.041418,0
1720,302,0.517568,29.097469,0
1721,302,0.642934,36.12533,0
1722,302,0.368944,20.629423,0
1723,302,0.50158,28.06913,0
1724,302,0.339973,18.995322,0
1725,302,0.483244,27.049513,0
1726,302,0.346654,19.400932,0
1727,302,0.566036,31.625545,0
1728,302,0.553322,30.958667,0
1729,302,0.377551,21.104878,0
1730,302,0.566387,31.665391,0
1731,302,0.258194,14.445981,0
1732,302,0.503197,28.13381,0
1733,302,0.462807,25.929536,0
1734,302,0.654777,36.605862,0
1735,302,0.333075,18.613508,0
1736,302,0.534643,30.069486,0
1737,302,0.471923,26.411709,0
1738,302,0.521567,29.137936,0
1739,302,0.317953,17.762324,0
1740,302,0.435902,24.363225,0
1741,302,0.290292,16.221714,0
1742,302,0.363392,20.310888,0
1743,302,0.603096,34.068289,0
1744,302,0.411992,23.027553,0
1745,302,0.649435,36.310901,0
1746,302,0.676996,38.358902,0
1747,302,0.553536,31.013012,0
1748,302,0.561715,31.465612,0
1749,302,0.569919,31.907166,0
1750,302,0.560702,31.407829,0
1751,302,0.238218,13.318902,0
1752,302,0.349522,19.543361,0
1753,302,0.396661,22.215286,0
1754,302,0.607784,34.02886,0
1755,302,0.561716,31.408713,0
1756,302,0.311004,17.380825,0
1757,302,0.324864,18.151805,0
1758,302,0.495637,27.776569,0
1759,302,0.441504,24.924253,0
1760,302,0.388879,21.812246,0
1761,302,0.384906,21.519393,0
1762,302,0.570369,31.901783,0
1763,302,0.316886,17.715632,0
1764,302,0.515455,28.862193,0
1765,302,0.504274,28.197104,0
1766,302,0.256561,14.343055,0
1767,302,0.586863,33.254633,0
1768,302,0.450264,25.244704,0
1769,302,0.487862,27.329732,0
1770,302,0.567343,31.757369,0
1771,302,0.510293,28.538653,0
1772,302,0.407336,22.786775,0
1773,302,0.229016,12.802157,0
1774,302,0.339545,19.010122,0
1775,302,0.413634,23.13607,0
1776,302,0.36951,20.646669,0
1777,302,0.341054,19.059217,0
1778,302,0.612191,34.348304,0
1779,302,0.385307,21.556445,0
1780,302,0.497993,27.939772,0
1781,302,0.56306,31.439856,0
1782,302,0.55827,31.376682,0
1783,302,0.708017,40.05281,0
1784,302,0.562626,32.647802,0
1786,302,0.275409,15.395928,0
1787,302,0.28684,16.035275,0
1788,302,0.543853,30.530707,0
1789,302,0.578685,32.40992,0
1790,302,0.419734,23.482731,0
1791,302,0.519792,29.066144,0
1792,302,0.428917,24.246293,0
1793,302,0.373611,20.882488,0
1794,302,0.522366,29.568689,0
1795,302,0.658064,36.941517,0
1796,302,0.483493,27.093822,0
1797,302,0.442201,24.705295,0
1798,302,0.287025,16.042503,0
1799,302,0.405897,22.696345,0
1800,302,0.381641,21.327382,0
1801,302,0.558927,31.475714,0
1802,302,0.518917,29.218112,0
1803,302,0.452435,25.336238,0
1804,302,0.497725,27.810097,0
1805,302,0.563393,31.628404,0
