OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
658,OBJEC_769,0,0,0,0,1,1,18,185,1100,4295,10995,20227,25564,24091,13903,6154,2603,1270,531,192,73,13,6,0,0,0,0,0,0,0,0,0
659,OBJEC_771,0,0,0,0,0,0,8,79,582,2583,6735,13233,19168,24020,20855,13137,6687,2699,857,202,37,7,0,0,0,0,0,0,0,0,0,0
660,OBJEC_772,0,0,0,0,0,7,49,450,2413,8319,17244,25447,24342,17728,8713,3940,1552,640,223,93,44,16,2,0,0,0,0,0,0,0,0,0
661,OBJEC_773,0,0,0,0,0,1,50,549,2932,8494,15696,22257,20655,17884,12875,6621,2188,654,315,210,117,49,9,0,0,0,0,0,0,0,0,0
662,OBJEC_774,0,0,0,1,0,20,303,2583,11506,24746,31108,24429,10399,4478,1390,254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,OBJEC_775,0,0,0,0,0,4,85,735,3721,11586,22259,29258,23511,14005,4953,1015,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,OBJEC_776,0,0,0,0,2,6,34,124,650,2163,5182,9767,14565,19102,20083,18019,12455,6115,1913,468,191,39,11,0,0,0,0,0,0,0,0,0
665,OBJEC_777,0,0,0,0,0,0,3,33,171,698,2008,4552,7825,12732,17675,20599,20053,12999,6797,2859,1171,467,171,62,14,0,0,0,0,0,0,0
666,OBJEC_778,0,0,0,0,0,1,55,470,2802,8979,18008,26787,24050,16682,7998,3327,1134,424,138,32,2,0,0,0,0,0,0,0,0,0,0,0
667,OBJEC_779,0,0,0,0,2,7,71,687,3421,9996,17821,23602,19603,14670,10213,6727,2828,836,260,109,23,12,1,0,0,0,0,0,0,0,0,0
668,OBJEC_780,0,0,0,0,0,9,106,914,4165,10044,15544,18448,16676,16287,13537,8362,4182,1952,776,163,49,8,0,0,0,0,0,0,0,0,0,0
669,OBJEC_781,0,0,0,0,0,1,27,307,1720,6400,14496,23183,26434,22140,11332,3922,832,86,5,4,0,0,0,0,0,0,0,0,0,0,0,0
670,OBJEC_782,0,0,0,1,1,21,191,1534,7535,18943,28479,27863,14338,5902,2684,1648,953,523,275,161,107,40,23,0,0,0,0,0,0,0,0,0
671,OBJEC_783,0,0,0,0,0,3,28,259,1650,5978,14043,23768,27581,23557,11097,2847,384,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,OBJEC_784,0,0,0,0,0,5,64,503,2552,6967,12974,19004,16826,16337,13867,9898,7141,3702,860,164,24,1,0,0,0,0,0,0,0,0,0,0
673,OBJEC_785,0,0,1,0,1,4,53,556,3045,10007,20067,29029,25064,15695,5836,1365,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,OBJEC_786,0,0,0,0,0,0,5,35,303,1417,3845,8112,13231,19764,23680,20417,12796,5187,1749,493,158,30,0,0,0,0,0,0,0,0,0,0
675,OBJEC_787,0,0,0,0,0,8,67,765,4142,12391,23716,30598,22909,12330,3819,751,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,OBJEC_788,0,0,0,0,1,3,28,218,1564,5790,13371,22541,25608,22464,12299,5108,1487,489,202,47,2,0,0,0,0,0,0,0,0,0,0,0
677,OBJEC_789,0,0,0,0,0,0,28,179,1151,4519,11514,20517,25213,24144,15108,6417,1778,302,19,0,0,0,0,0,0,0,0,0,0,0,0,0
678,OBJEC_790,0,0,0,0,2,2,27,275,1486,5466,12425,20022,22750,21688,15223,7722,2733,708,259,77,24,0,0,0,0,0,0,0,0,0,0,0
679,OBJEC_792,0,0,0,0,1,5,87,756,3801,10595,19942,26412,22287,14988,6196,2170,1358,960,620,442,228,38,3,0,0,0,0,0,0,0,0,0
680,OBJEC_793,0,0,0,0,0,8,63,506,2849,9133,17919,24581,22538,16631,9379,4553,1760,585,228,112,40,4,0,0,0,0,0,0,0,0,0,0
681,OBJEC_794,0,0,0,0,0,3,14,109,769,2780,7109,13085,18077,20888,18327,13604,8076,4329,2085,969,419,162,59,24,1,0,0,0,0,0,0,0
682,OBJEC_795,0,0,0,0,3,9,121,1142,5477,15205,25989,31398,19731,9670,2464,324,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,OBJEC_796,0,0,0,0,1,6,73,660,3527,11097,21401,29120,23989,13783,5009,1561,450,140,51,21,0,0,0,0,0,0,0,0,0,0,0,0
684,OBJEC_798,0,0,0,0,0,6,52,481,2648,8624,18322,26533,25270,17331,8099,3004,739,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0
685,OBJEC_799,0,0,0,0,0,1,4,47,338,1775,5494,11905,19622,25941,23902,14672,5477,1339,252,68,36,15,1,0,0,0,0,0,0,0,0,0
686,OBJEC_800,0,0,0,0,0,0,3,38,245,1101,3115,6481,10528,16627,21015,21484,16898,9044,3139,906,384,177,36,1,0,0,0,0,0,0,0,0
687,OBJEC_801,0,0,0,0,0,3,65,587,3106,9994,20396,28489,25854,15781,5436,1067,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,OBJEC_803,0,0,0,0,2,8,33,417,2208,7088,15113,24918,25087,20302,9644,3851,1539,492,261,112,80,47,20,0,0,0,0,0,0,0,0,0
689,OBJEC_804,0,0,0,0,1,4,14,171,906,3577,8057,15350,19335,21525,18510,12669,6629,2681,1073,362,193,97,44,21,3,0,0,0,0,0,0,0
690,OBJEC_805,0,0,0,0,0,1,7,65,353,1573,4398,8857,14036,19353,21766,18618,12747,6058,2337,797,212,43,1,0,0,0,0,0,0,0,0,0
691,OBJEC_806,0,0,0,0,0,7,45,447,2155,6584,14122,23744,27168,21874,10853,3504,590,97,27,5,0,0,0,0,0,0,0,0,0,0,0,0
692,OBJEC_807,0,0,0,0,0,2,26,191,1162,4806,11893,21201,25633,23188,14244,6228,1823,429,61,2,0,0,0,0,0,0,0,0,0,0,0,0
693,OBJEC_809,0,0,0,0,0,0,2,20,235,960,3393,8081,14677,22398,26212,21417,10098,2917,639,136,30,7,0,0,0,0,0,0,0,0,0,0
694,OBJEC_810,0,0,0,0,0,0,3,23,155,686,2285,5009,8556,13760,18244,20249,19030,12695,5983,2504,1143,484,254,128,31,0,0,0,0,0,0,0
695,OBJEC_811,0,0,0,0,0,1,14,224,1252,4735,11649,20871,25854,24879,14968,5199,1191,284,81,20,0,0,0,0,0,0,0,0,0,0,0,0
696,OBJEC_812,0,0,0,0,0,1,13,208,1120,2998,6121,10397,15485,21397,22119,15297,9446,4966,1389,420,134,39,6,0,0,0,0,0,0,0,0,0
697,OBJEC_814,0,0,0,0,0,2,36,398,2338,8301,18050,27292,27142,18023,7022,1847,362,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0
698,OBJEC_815,0,0,0,0,0,2,15,128,700,2651,6380,12406,17301,21211,21070,16701,9066,2909,515,136,31,0,0,0,0,0,0,0,0,0,0,0
699,OBJEC_816,0,0,0,0,0,1,23,250,1380,5393,11967,20366,23769,21792,13859,7437,3061,1129,461,208,85,39,2,0,0,0,0,0,0,0,0,0
700,OBJEC_818,0,0,0,0,0,6,73,736,4003,12308,22712,30310,24207,12856,3765,561,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,OBJEC_819,0,0,0,0,0,2,74,724,3746,10887,20894,28327,22746,14674,5678,1886,684,312,94,87,57,16,1,0,0,0,0,0,0,0,0,0
702,OBJEC_820,0,0,0,0,0,4,41,362,2059,7242,16230,25147,25829,19551,9703,3186,1073,479,198,89,29,0,0,0,0,0,0,0,0,0,0,0
703,OBJEC_821,0,0,0,0,1,9,83,528,2612,7101,13094,17418,17614,17661,15273,10871,5758,2273,730,174,21,1,0,0,0,0,0,0,0,0,0,0
704,OBJEC_822,0,0,0,0,0,12,110,781,3776,10844,20392,27503,22214,15643,7207,2178,456,94,12,0,0,0,0,0,0,0,0,0,0,0,0,0
705,OBJEC_823,0,0,0,0,0,1,6,102,536,2062,5050,10443,15148,20256,21734,18262,11207,4453,1237,264,74,40,14,0,0,0,0,0,0,0,0,0
706,OBJEC_824,0,0,0,0,1,1,27,323,1681,5982,12288,18465,19093,18661,14772,10266,6392,2043,668,354,138,58,9,0,0,0,0,0,0,0,0,0
707,OBJEC_825,0,0,0,0,1,0,4,61,414,1669,4469,10063,17438,24591,23800,17041,7990,2724,634,185,66,23,26,21,2,0,0,0,0,0,0,0
708,OBJEC_827,0,0,0,0,1,7,82,812,4257,12795,23946,30511,23647,11658,2735,376,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,OBJEC_829,0,0,0,0,0,0,14,178,1134,4203,10124,18570,23906,24255,17387,8090,2613,627,120,1,0,0,0,0,0,0,0,0,0,0,0,0
710,OBJEC_830,0,0,0,0,0,2,15,229,1512,5753,13486,21944,24102,21097,12956,6816,2646,750,204,40,4,0,0,0,0,0,0,0,0,0,0,0
711,OBJEC_831,0,0,0,0,0,0,17,207,1256,4673,11960,20674,24856,23484,15217,6642,1873,327,35,1,0,0,0,0,0,0,0,0,0,0,0,0
712,OBJEC_832,0,0,0,0,0,2,15,137,948,3863,10088,18136,24194,24763,16435,7739,3088,1186,455,115,36,15,7,0,0,0,0,0,0,0,0,0
713,OBJEC_833,0,0,0,0,0,4,20,255,1472,5094,11314,18957,22827,21836,15308,8338,3071,1071,629,410,252,157,112,68,26,1,0,0,0,0,0,0
714,OBJEC_835,0,0,0,0,1,28,188,1071,4301,9481,13112,15711,14099,14847,13542,10175,7087,4217,2113,871,470,167,62,12,1,0,0,0,0,0,0,0
715,OBJEC_837,0,0,0,0,0,1,12,127,814,3329,8770,16535,23212,25515,18524,9202,3521,1149,374,109,25,3,0,0,0,0,0,0,0,0,0,0
716,OBJEC_838,0,0,0,0,0,1,46,287,1926,6565,14785,23636,25600,21571,11161,4190,956,153,12,0,0,0,0,0,0,0,0,0,0,0,0,0
717,OBJEC_839,0,0,0,0,0,1,23,277,1655,5822,12153,18872,20542,19624,13244,7248,4497,2665,1792,1139,645,375,230,83,2,0,0,0,0,0,0,0
718,OBJEC_840,0,0,0,0,0,1,31,439,2524,7991,16658,27150,28277,19176,6724,1819,357,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,OBJEC_841,0,0,0,0,1,5,144,1144,5989,16503,28001,32377,19049,6712,933,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,OBJEC_842,0,0,0,0,1,4,24,298,1856,6912,15208,24702,26400,20619,10387,3657,907,198,37,12,0,0,0,0,0,0,0,0,0,0,0,0
721,OBJEC_843,0,0,0,0,0,0,7,88,448,1899,5109,10636,16318,22139,23104,18087,9305,2937,825,215,51,34,19,1,0,0,0,0,0,0,0,0
722,OBJEC_844,0,0,0,0,1,3,62,431,2526,8341,17805,26645,25451,18238,8059,2633,597,83,14,0,0,0,0,0,0,0,0,0,0,0,0,0
723,OBJEC_845,0,0,0,0,0,1,21,119,754,3000,7684,14367,19326,22663,18858,12514,6532,3095,1423,489,246,102,23,5,0,0,0,0,0,0,0,0
724,OBJEC_846,0,0,0,0,0,7,126,1302,6162,14270,22393,27613,19143,12601,5323,1697,229,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,OBJEC_847,0,0,0,0,0,1,28,272,1638,5693,13427,22557,25669,22000,12300,5284,1674,526,122,23,5,3,0,0,0,0,0,0,0,0,0,0
726,OBJEC_848,0,0,0,0,0,2,40,287,1875,6482,15037,24896,27504,22406,9958,2162,226,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727,OBJEC_849,0,0,0,0,0,2,26,303,1841,5524,11907,18303,19867,19273,16181,10955,5096,1483,383,65,13,0,0,0,0,0,0,0,0,0,0,0
728,OBJEC_851,0,0,0,0,0,0,2,56,332,1539,4522,9880,17023,24217,24847,16947,7836,2527,753,268,81,54,5,0,0,0,0,0,0,0,0,0
729,OBJEC_852,0,0,0,0,0,4,20,158,967,3973,10646,19332,24437,24500,15511,7194,2702,925,381,132,7,0,0,0,0,0,0,0,0,0,0,0
730,OBJEC_853,0,0,0,0,0,1,4,106,603,2366,6322,12637,18581,23533,21389,14203,6969,2675,989,350,114,23,19,5,0,0,0,0,0,0,0,0
731,OBJEC_854,0,0,0,0,0,2,17,221,1276,4842,11623,19240,23334,21678,15411,8788,3150,937,286,75,9,0,0,0,0,0,0,0,0,0,0,0
732,OBJEC_855,0,0,0,0,0,2,62,593,3019,9004,17606,24337,21929,17280,10446,5161,1453,238,67,25,0,0,0,0,0,0,0,0,0,0,0,0
733,OBJEC_856,0,0,0,0,0,3,16,138,794,2623,6376,12072,16436,20140,19368,15350,10120,4640,1869,811,343,118,5,0,0,0,0,0,0,0,0,0
734,OBJEC_857,0,0,0,0,0,0,4,13,68,245,850,2500,6107,12475,20735,26049,21934,12319,5199,1824,612,208,68,11,1,0,0,0,0,0,0,0
735,OBJEC_858,0,0,0,0,0,3,61,519,2940,9596,19967,28859,26024,15962,5668,1139,141,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,OBJEC_859,0,0,0,0,0,0,15,161,739,2418,5196,8455,10926,13730,17211,18341,15968,9792,4581,1670,893,476,213,85,17,2,0,0,0,0,0,0
737,OBJEC_860,0,0,0,0,0,0,6,51,312,1386,4119,8646,14599,20177,20657,16539,11237,6769,3526,1631,1034,617,232,18,0,0,0,0,0,0,0,0
738,OBJEC_861,0,0,0,0,1,3,37,330,1828,6782,15341,24610,26767,21117,10095,3314,780,165,47,5,0,0,0,0,0,0,0,0,0,0,0,0
739,OBJEC_863,0,0,0,0,0,3,19,140,918,3667,9804,18258,24364,24624,16291,8490,3182,1001,322,109,29,1,0,0,0,0,0,0,0,0,0,0
740,OBJEC_864,0,0,0,0,0,1,8,105,550,2502,7127,14424,21935,26321,21218,11084,4108,1205,400,150,68,10,6,0,0,0,0,0,0,0,0,0
741,OBJEC_866,0,0,0,0,0,5,39,411,2358,7781,16615,25853,25733,18884,8986,3443,1020,344,83,1,0,0,0,0,0,0,0,0,0,0,0,0
742,OBJEC_867,0,0,0,0,2,10,186,1551,6860,16901,24710,24665,16423,10330,5388,2790,1073,238,79,14,2,0,0,0,0,0,0,0,0,0,0,0
743,OBJEC_868,0,0,0,0,0,5,50,419,2407,7690,16263,25282,25403,19663,9818,3614,826,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0
744,OBJEC_869,0,0,0,0,0,1,24,237,1340,4316,10328,18563,23851,24846,17442,7371,2047,552,258,32,10,4,0,0,0,0,0,0,0,0,0,0
745,OBJEC_870,0,0,0,0,0,1,8,94,473,1604,3872,7192,10375,13852,15829,16361,14085,10724,6706,3703,2265,1712,1328,599,106,0,0,0,0,0,0,0
746,OBJEC_871,0,0,0,0,0,1,48,388,1869,6165,13221,21682,23640,22232,14104,5709,1701,411,49,2,0,0,0,0,0,0,0,0,0,0,0,0
747,OBJEC_872,0,0,0,0,0,1,59,479,2465,8413,17513,26700,25084,17880,7784,2748,1117,519,249,131,58,20,2,0,0,0,0,0,0,0,0,0
748,OBJEC_874,0,0,0,0,0,0,17,162,733,2149,4357,6913,9833,13751,18145,19093,17246,10553,4307,2067,1053,437,213,101,63,29,0,0,0,0,0,0
749,OBJEC_875,0,0,0,0,0,5,37,348,1659,4185,8099,13590,18965,23811,21193,12384,4389,1460,536,290,141,69,53,8,0,0,0,0,0,0,0,0
750,OBJEC_876,0,0,0,0,0,1,8,75,552,2264,5720,11709,17203,22412,21691,16652,8603,3043,917,251,107,14,0,0,0,0,0,0,0,0,0,0
751,OBJEC_877,0,0,0,0,0,2,3,70,586,2405,6348,12337,18174,22178,21237,15530,7966,2955,799,196,59,35,9,0,0,0,0,0,0,0,0,0
752,OBJEC_878,0,0,0,0,0,2,25,197,996,3309,7115,12007,15616,18269,18360,15969,10529,5003,1983,842,378,214,66,9,0,0,0,0,0,0,0,0
753,OBJEC_879,0,0,0,0,0,2,18,183,1084,4291,10760,18574,22130,20889,13810,8972,5977,2963,1221,431,156,77,18,0,0,0,0,0,0,0,0,0
754,OBJEC_881,0,0,0,0,0,1,5,73,472,2200,5418,11036,16397,21266,20968,17351,10479,3910,943,255,78,36,1,0,0,0,0,0,0,0,0,0
755,OBJEC_882,0,0,0,1,2,55,694,5224,19682,32468,30552,16327,4019,1434,586,174,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,OBJEC_883,0,0,0,0,1,12,120,1248,6191,17071,28637,31697,18899,6413,900,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,OBJEC_884,0,0,0,0,0,17,246,2065,8094,16875,22824,23267,16253,10248,5577,3570,1856,447,149,64,4,0,0,0,0,0,0,0,0,0,0,0
758,OBJEC_885,0,0,0,0,0,3,30,246,1312,4735,11228,19574,26499,23849,12952,6569,2757,994,300,157,17,0,0,0,0,0,0,0,0,0,0,0
759,OBJEC_887,0,0,0,0,2,6,53,534,2753,7674,13668,17462,14466,12846,13058,12508,8331,4296,2163,1030,277,81,14,0,0,0,0,0,0,0,0,0
760,OBJEC_888,0,0,0,1,3,28,73,169,547,1618,4163,8338,12984,18691,20901,20008,12601,6571,2774,1221,401,111,19,0,0,0,0,0,0,0,0,0
761,OBJEC_889,0,0,0,0,1,10,94,915,4640,13672,24311,30001,22634,11355,2865,368,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,OBJEC_890,0,0,0,1,0,3,26,259,1652,5922,14092,23314,25716,22022,12304,4504,1090,264,49,4,0,0,0,0,0,0,0,0,0,0,0,0
763,OBJEC_892,0,0,0,0,0,23,271,2323,9591,19186,24229,22713,14804,9548,4841,2748,825,111,9,0,0,0,0,0,0,0,0,0,0,0,0,0
764,OBJEC_893,0,0,0,0,0,0,4,111,554,1907,4884,9140,12884,17152,20147,18154,12034,6943,3725,1723,898,463,145,21,0,0,0,0,0,0,0,0
765,OBJEC_894,0,0,0,0,0,0,2,58,450,1874,4785,9661,15249,21573,23377,17998,9569,4178,1450,493,130,41,1,0,0,0,0,0,0,0,0,0
766,OBJEC_895,0,0,0,0,0,1,16,122,732,2762,7432,14749,22520,26777,21147,10667,3562,687,45,3,0,0,0,0,0,0,0,0,0,0,0,0
767,OBJEC_896,0,0,0,0,0,1,16,105,731,2871,7702,14594,21095,24097,18915,11225,5501,2351,967,458,164,81,12,3,0,0,0,0,0,0,0,0
768,OBJEC_897,0,0,0,0,0,5,34,404,2299,7239,15274,23554,23665,18988,10889,5887,2382,544,56,2,0,0,0,0,0,0,0,0,0,0,0,0
769,OBJEC_899,0,0,0,0,0,0,24,175,1104,4095,9994,17758,22477,23394,16476,9278,3852,1328,557,243,105,29,0,0,0,0,0,0,0,0,0,0
770,OBJEC_900,0,0,0,0,0,5,15,237,1340,4977,11717,19702,24272,22945,13553,6209,3404,1873,502,113,25,0,0,0,0,0,0,0,0,0,0,0
771,OBJEC_901,0,0,1,0,0,10,177,1548,7042,16723,24531,27291,17347,11066,4708,762,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,OBJEC_902,0,0,0,0,0,3,44,390,2118,7154,15268,24068,25111,19921,10513,4355,1223,394,153,73,75,26,0,0,0,0,0,0,0,0,0,0
773,OBJEC_904,0,0,0,0,0,0,13,76,446,1832,5360,11150,17555,22782,22563,16404,8302,3184,949,215,53,5,0,0,0,0,0,0,0,0,0,0
774,OBJEC_905,0,0,0,0,0,8,106,778,3954,9904,15688,19050,16140,15539,14353,9889,4534,957,184,89,45,4,0,0,0,0,0,0,0,0,0,0
775,OBJEC_906,0,0,0,0,0,0,3,42,251,1429,4609,10202,17619,25086,24983,16033,7407,2344,802,278,111,18,5,0,0,0,0,0,0,0,0,0
776,OBJEC_907,0,0,0,0,0,0,4,30,271,1343,4020,8998,14784,20066,22047,18663,11636,5659,2398,944,292,57,10,0,0,0,0,0,0,0,0,0
777,OBJEC_908,0,0,0,0,0,3,38,325,1619,5803,12793,20703,23062,20470,13931,8214,3339,811,103,8,0,0,0,0,0,0,0,0,0,0,0,0
778,OBJEC_909,0,0,0,0,1,7,101,985,4451,10544,16789,20960,20786,19185,11439,4750,1103,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0
779,OBJEC_910,0,0,0,0,0,5,28,272,1538,5766,13186,21711,24566,21168,12474,6148,2563,974,314,137,37,2,0,0,0,0,0,0,0,0,0,0
780,OBJEC_911,0,0,0,0,0,0,1,16,131,634,2187,5515,10484,17231,22388,22395,15950,8517,3805,1442,386,100,32,8,0,0,0,0,0,0,0,0
781,OBJEC_912,0,0,0,0,0,2,34,262,1557,5031,10665,17602,19425,19415,14959,11005,6652,2968,1136,329,123,49,8,0,0,0,0,0,0,0,0,0
782,OBJEC_913,0,0,0,0,0,4,12,222,1383,4783,11350,19914,24836,23695,15013,7042,2144,397,91,3,0,0,0,0,0,0,0,0,0,0,0,0
783,OBJEC_914,0,0,0,0,0,4,52,389,2239,6774,13795,22435,23635,20534,12637,5592,2110,524,132,34,3,0,0,0,0,0,0,0,0,0,0,0
784,OBJEC_915,0,0,0,0,0,2,22,225,1306,4897,12041,21231,25720,24212,14607,5516,1271,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0
785,OBJEC_916,0,0,0,0,0,0,2,45,269,1200,3326,7120,11493,16253,19582,20564,16630,8967,3351,1351,550,181,5,0,0,0,0,0,0,0,0,0
786,OBJEC_917,0,0,0,0,0,0,2,48,287,1352,4335,9844,16763,24953,26303,17447,7161,1837,411,120,23,3,0,0,0,0,0,0,0,0,0,0
787,OBJEC_919,0,0,0,0,0,0,14,80,611,2281,6049,11835,17892,22808,21328,16420,8013,2297,676,218,188,119,60,0,0,0,0,0,0,0,0,0
788,OBJEC_920,0,0,0,0,0,0,5,57,416,1609,4501,9646,15229,21349,22714,18938,11129,4245,1003,198,76,56,37,14,0,0,0,0,0,0,0,0
789,OBJEC_922,0,0,0,0,0,4,80,612,3264,8918,15292,17309,13509,10985,12227,13235,9434,4195,1361,379,82,3,0,0,0,0,0,0,0,0,0,0
790,OBJEC_923,0,0,0,0,1,3,120,955,4878,13359,22580,27790,21595,14188,4880,813,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,OBJEC_925,0,0,0,0,0,5,54,571,3280,10520,20837,29374,25644,14465,4879,1292,269,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,OBJEC_926,0,0,0,0,0,0,4,33,241,1164,3664,8497,14426,21400,24021,19163,11295,4599,1663,729,239,73,11,0,0,0,0,0,0,0,0,0
793,OBJEC_927,0,0,0,0,1,2,14,194,1332,5131,12567,21505,25158,23301,14676,5842,1288,195,16,0,0,0,0,0,0,0,0,0,0,0,0,0
794,OBJEC_928,0,0,0,0,0,2,17,248,1396,4134,8660,14929,20163,25215,20708,10198,3679,1376,388,97,12,0,0,0,0,0,0,0,0,0,0,0
795,OBJEC_929,0,0,0,0,0,0,4,35,273,1361,4001,9397,15907,22442,24640,18585,9896,3256,1072,285,64,4,0,0,0,0,0,0,0,0,0,0
796,OBJEC_930,0,0,0,0,0,14,139,1015,5010,13497,23569,28139,20942,12368,4710,1497,292,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0
797,OBJEC_931,0,0,0,0,0,3,11,139,903,2951,6631,12774,18640,22987,19739,13488,7675,3098,1290,357,147,49,7,0,0,0,0,0,0,0,0,0
798,OBJEC_932,0,0,0,0,0,3,4,103,614,2790,7024,13907,19611,22766,20822,14179,6744,2219,421,15,0,0,0,0,0,0,0,0,0,0,0,0
799,OBJEC_933,0,0,0,0,0,6,112,949,4493,11618,19375,24849,20166,16230,8289,2949,909,350,356,186,42,10,0,0,0,0,0,0,0,0,0,0
800,OBJEC_934,0,0,0,0,0,3,34,334,2101,7193,16205,25040,26037,20183,9715,3052,788,167,37,0,0,0,0,0,0,0,0,0,0,0,0,0
801,OBJEC_936,0,0,0,0,0,6,71,621,2970,8232,14339,18080,17153,17026,15129,10047,4906,1923,736,240,49,25,3,0,0,0,0,0,0,0,0,0
802,OBJEC_937,0,0,0,0,1,4,72,629,3588,11092,21888,28415,23249,13749,5766,2045,641,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0
803,OBJEC_938,0,0,0,0,0,1,34,245,1243,4637,11724,20863,24571,22808,14466,6997,2530,632,129,9,0,0,0,0,0,0,0,0,0,0,0,0
804,OBJEC_940,0,0,0,0,0,2,14,113,619,2739,7192,13871,19692,23826,19826,12151,6535,2929,1034,266,62,17,1,0,0,0,0,0,0,0,0,0
805,OBJEC_941,0,0,0,0,0,5,31,339,1712,6421,15261,24660,27374,20995,10027,3298,698,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0
806,OBJEC_943,0,0,0,0,1,2,36,269,1560,5782,13609,23266,26038,22217,12232,4644,1199,242,86,36,3,0,0,0,0,0,0,0,0,0,0,0
807,OBJEC_944,0,0,0,0,0,1,22,164,995,3694,9189,17042,22151,23469,17873,9683,4324,1861,554,133,47,18,2,0,0,0,0,0,0,0,0,0
808,OBJEC_945,0,0,0,0,1,4,38,348,1908,6537,14649,22900,24807,20156,11588,5518,1903,646,177,40,2,0,0,0,0,0,0,0,0,0,0,0
809,OBJEC_946,0,0,0,0,0,1,15,103,664,2624,7361,14590,21193,24927,20230,12046,5234,1420,340,84,34,21,2,0,0,0,0,0,0,0,0,0
810,OBJEC_948,0,0,0,0,0,4,41,481,2634,7696,14949,21003,20857,18495,12331,7405,3633,1315,337,38,3,0,0,0,0,0,0,0,0,0,0,0
811,OBJEC_949,0,0,0,0,0,1,39,299,1804,6739,15451,24656,25441,20026,10686,4634,1486,258,34,2,0,0,0,0,0,0,0,0,0,0,0,0
812,OBJEC_950,0,0,0,0,0,0,13,76,562,2405,6765,13555,20254,24899,22199,13669,4701,1319,375,89,8,0,0,0,0,0,0,0,0,0,0,0
813,OBJEC_951,0,0,0,0,0,10,105,829,4094,12368,22785,29240,23756,12546,3981,982,123,27,26,17,0,0,0,0,0,0,0,0,0,0,0,0
814,OBJEC_952,0,0,0,0,1,9,50,307,1428,4548,9774,16212,19660,20889,16793,11215,6195,2833,941,263,91,13,0,0,0,0,0,0,0,0,0,0
815,OBJEC_953,0,0,0,1,1,7,108,1084,5201,14339,24480,29805,19443,11542,4109,697,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,OBJEC_954,0,0,0,0,0,1,17,194,1133,3665,8736,16568,22162,24025,17952,10347,4507,1086,350,97,34,15,0,0,0,0,0,0,0,0,0,0
817,OBJEC_955,0,0,0,0,0,6,43,382,2356,7689,16097,23505,22365,16773,9278,5200,3229,2086,1167,632,212,104,65,26,7,0,0,0,0,0,0,0
818,OBJEC_956,0,0,0,0,0,0,5,82,546,2671,7500,14873,21354,24323,19963,12122,5233,1602,464,128,23,0,0,0,0,0,0,0,0,0,0,0
819,OBJEC_957,0,0,0,0,0,3,57,535,2860,9269,19369,28426,25703,17407,6399,1429,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,OBJEC_958,0,0,0,0,0,1,19,307,1924,7557,16784,26364,26797,19574,8787,2623,435,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
821,OBJEC_959,0,0,0,0,1,4,37,467,2571,8960,18964,27679,24701,17237,7511,2515,514,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0
822,OBJEC_961,0,0,0,0,0,2,4,84,590,2418,7092,14069,20930,25007,20825,12655,5374,1634,420,84,32,2,0,0,0,0,0,0,0,0,0,0
