OID_,vh_raw,vv_raw,roughness_p5,roughness_p25,roughness_p75,roughness_p95,Point_ID,S1_pixel_ID,VV_GLCM_cor,VV_GLCM_mean,VV_GLCM_var,VH_GLCM_mean,VH_GLCM_cor,VH_GLCM_var
1306,0.0146381,0.0442575,0.0008384,0.0015142,0.0045318,0.0102462,1306,201,0.9999493,61.9527779,1919.1694336,42.7027779,0.9429527,1005.8416748
1307,0.0186061,0.0309416,0.0007130,0.0011709,0.0025100,0.0049160,1307,948,0.9999855,61.9722214,1920.3055420,40.9666672,0.9379734,934.4555664
1308,0.0104033,0.0566897,0.0006869,0.0010866,0.0022356,0.0045550,1308,2280,0.9999768,61.9500008,1918.9499512,39.7000008,0.9347036,880.8555298
1309,0.0073787,0.0966475,0.0006615,0.0010326,0.0020991,0.0046079,1309,1005,0.9999768,61.9500008,1918.9499512,38.8027763,0.9286431,843.9194336
1310,0.0029275,0.0572379,0.0007042,0.0011587,0.0026334,0.0051919,1310,392,0.9999435,61.9138870,1916.7750244,35.4027786,0.9083085,715.8972168
1311,0.0053412,0.1097928,0.0006958,0.0011236,0.0023597,0.0048510,1311,27,0.9999435,61.9138870,1916.7750244,37.5333328,0.9196182,795.5777588
1312,0.0049579,0.0665575,0.0008343,0.0015098,0.0040085,0.0077741,1312,2465,0.9985083,61.2472229,1878.9250488,24.8111115,0.8192858,378.8055420
1313,0.0051568,0.0697081,0.0008005,0.0013726,0.0031315,0.0056638,1313,255,0.9979231,61.0583344,1868.4916992,23.8861103,0.8202326,346.6361084
1314,0.0047227,0.0525845,0.0008015,0.0013656,0.0028645,0.0050013,1314,1847,0.9972913,60.7944450,1854.0833740,23.1916676,0.8320619,323.7138977
1315,0.0049121,0.0551668,0.0007531,0.0012572,0.0028644,0.0053511,1315,2075,0.9968756,60.5972214,1842.9971924,22.8333340,0.8285980,316.3777771
1316,0.0051266,0.0606607,0.0007358,0.0012180,0.0025581,0.0046980,1316,1507,0.9966543,60.4972229,1837.3194580,22.8277779,0.8155810,319.8333435
1317,0.0047979,0.0415373,0.0006828,0.0010733,0.0020811,0.0040615,1317,2381,0.9965381,60.4444427,1834.2500000,22.3888893,0.8021219,315.2333374
1318,0.0095169,0.0371633,0.0008195,0.0015080,0.0049144,0.0106442,1318,1823,0.9989251,61.4722214,1891.6611328,26.8055553,0.8323164,433.3888855
1319,0.0075059,0.0493939,0.0008715,0.0016601,0.0048308,0.0098838,1319,59,0.9983916,61.3055573,1882.4832764,25.5888882,0.8288988,393.1722107
1320,0.0057611,0.0439615,0.0008703,0.0015330,0.0035509,0.0059069,1320,1936,0.9980280,61.1444435,1873.4832764,24.5000000,0.8360808,359.2555542
1321,0.0081417,0.0457233,0.0007169,0.0011590,0.0023569,0.0045751,1321,87,0.9976430,61.0027771,1865.5860596,23.7749996,0.8358887,342.2305603
1322,0.0068823,0.0368546,0.0007209,0.0011530,0.0022490,0.0041806,1322,1386,0.9975724,60.9555550,1862.8166504,23.4833336,0.8301062,336.8444519
1323,0.0036176,0.0231526,0.0007294,0.0011954,0.0025577,0.0051514,1323,2317,0.9975195,60.9277763,1861.1888428,22.7500000,0.8228012,322.2055664
1324,0.0085239,0.0229493,0.0007210,0.0011708,0.0025590,0.0053741,1324,1926,0.9993556,61.6416664,1901.0305176,29.1749992,0.8688298,504.1583252
1325,0.0053401,0.0337893,0.0008325,0.0015341,0.0047561,0.0105165,1325,194,0.9992762,61.5555573,1895.8778076,27.6333332,0.8638325,454.3833313
1326,0.0055893,0.0232612,0.0009176,0.0017566,0.0051263,0.0099263,1326,289,0.9992099,61.4833336,1891.5389404,26.1000004,0.8646185,406.5055542
1327,0.0113972,0.0269918,0.0007103,0.0011321,0.0023466,0.0047787,1327,433,0.9991215,61.4194450,1887.7416992,25.0194435,0.8585235,379.3916626
1328,0.0102700,0.0316754,0.0007689,0.0013396,0.0030314,0.0052785,1328,1151,0.9991167,61.4055557,1886.8944092,24.3861103,0.8455212,365.0805664
1329,0.0052549,0.0352519,0.0007048,0.0011252,0.0022381,0.0041889,1329,2398,0.9990897,61.3888893,1885.9111328,23.3388882,0.8355281,341.2944336
1330,0.0046482,0.0553704,0.0007425,0.0012405,0.0030338,0.0062036,1330,36,0.9997759,61.7888870,1909.3444824,31.6277771,0.8897873,585.4333496
1331,0.0039286,0.0647784,0.0007371,0.0012026,0.0025107,0.0048529,1331,195,0.9996980,61.7027779,1904.1916504,29.7999992,0.8834020,525.8333130
1332,0.0062159,0.0286522,0.0007953,0.0014175,0.0042271,0.0089965,1332,1456,0.9996375,61.6388893,1900.3610840,27.9555550,0.8804608,466.8388977
1333,0.0098172,0.0332091,0.0008226,0.0015006,0.0047233,0.0110324,1333,695,0.9995887,61.5972214,1897.8693848,26.6083336,0.8729907,429.7805481
1334,0.0084100,0.0439117,0.0007044,0.0011324,0.0022398,0.0042808,1334,813,0.9995887,61.5972214,1897.8693848,25.7305565,0.8575695,407.3527832
1335,0.0045832,0.0358701,0.0007308,0.0011884,0.0024325,0.0045643,1335,394,0.9995887,61.5972214,1897.8693848,24.4305553,0.8443918,374.8194580
1336,0.0032724,0.0418787,0.0007070,0.0011476,0.0023949,0.0049566,1336,1782,0.9966030,60.4972229,1837.4083252,21.6749992,0.7950315,300.1138916
1337,0.0029475,0.0367265,0.0007101,0.0011712,0.0026122,0.0051365,1337,2160,0.9975695,60.9749985,1864.0250244,21.7999992,0.8155178,299.1555481
1338,0.0043348,0.0423119,0.0007475,0.0012432,0.0026395,0.0048449,1338,931,0.9991262,61.4277763,1888.2500000,22.1083336,0.8203323,310.1250000
1339,0.0058068,0.0371731,0.0007304,0.0012107,0.0025022,0.0045329,1339,1613,0.9996008,61.6250000,1899.5638428,22.9083328,0.8258685,333.4805603
1340,0.0044860,0.0856341,0.0007072,0.0011751,0.0030429,0.0075784,1340,1837,0.9998416,61.8305550,1911.8027344,33.7583351,0.8961721,655.0639038
1341,0.0064069,0.0841242,0.0007358,0.0012125,0.0026852,0.0059151,1341,1654,0.9997640,61.7444458,1906.6500244,31.6555557,0.8887637,586.4888916
1342,0.0048586,0.0305491,0.0008304,0.0015115,0.0043023,0.0113178,1342,920,0.9996580,61.6444435,1900.6666260,26.7472229,0.8570297,441.9527893
1343,0.0037546,0.0181410,0.0007795,0.0013037,0.0029215,0.0053456,1343,1132,0.9996625,61.6527786,1901.1750488,25.2277775,0.8437328,402.9777832
1344,0.0102172,0.0988923,0.0007263,0.0011926,0.0026572,0.0052927,1344,26,0.9998446,61.8361130,1912.1417236,35.7305565,0.9084774,725.2305298
1345,0.0095331,0.0722320,0.0007392,0.0012415,0.0029686,0.0069074,1345,2195,0.9997669,61.7500000,1906.9888916,33.3750000,0.9009240,646.6138916
1346,0.0066816,0.0169018,0.0010011,0.0019307,0.0058800,0.0126042,1346,2365,0.9996670,61.6611099,1901.6833496,25.8333340,0.8489674,421.7999878
1347,0.0049300,0.0226589,0.0007177,0.0011430,0.0022089,0.0037892,1347,1894,0.9996715,61.6749992,1902.5305176,23.3972225,0.8235415,351.5305481
1348,0.0040336,0.0163817,0.0007922,0.0013425,0.0030917,0.0067258,1348,1795,0.9996759,61.6833344,1903.0389404,23.7500000,0.8239673,361.9277649
1349,0.0036098,0.0851955,0.0006584,0.0010299,0.0021079,0.0044112,1349,597,0.9967808,60.5111122,1837.9111328,20.3250008,0.7713283,271.3861084
1350,0.0030317,0.0745232,0.0007312,0.0012368,0.0029752,0.0061210,1350,936,0.9963078,60.4749985,1836.4472656,19.1499996,0.7426312,247.2888947
1351,0.0058493,0.0749590,0.0006602,0.0010245,0.0020759,0.0045074,1351,2362,0.9976825,60.9555550,1862.6110840,20.3333340,0.7994257,265.0444336
1352,0.0069376,0.0825006,0.0006615,0.0010132,0.0019577,0.0034353,1352,489,0.9972015,60.8861122,1859.1472168,19.0000000,0.7701580,235.9833374
1353,0.0042481,0.0778159,0.0007215,0.0011842,0.0026480,0.0053710,1353,1079,0.9972057,60.8166656,1854.9333496,17.7027779,0.7405754,207.8638916
1354,0.0028770,0.0860742,0.0007060,0.0011303,0.0023604,0.0049274,1354,556,0.9972141,60.7444458,1850.5611572,16.9222221,0.7172596,192.6777802
1355,0.0068140,0.0782067,0.0007409,0.0012570,0.0031436,0.0072354,1355,284,0.9992295,61.3861122,1885.4971924,20.5138893,0.8019860,271.3472290
1356,0.0080001,0.1076730,0.0007222,0.0012067,0.0028626,0.0059658,1356,2023,0.9987532,61.2888870,1880.3610840,19.0583324,0.7684388,238.5138855
1357,0.0059374,0.0910496,0.0007120,0.0011702,0.0025321,0.0047789,1357,1755,0.9985206,61.1416664,1872.0305176,17.5833340,0.7372870,205.0611115
1358,0.0034885,0.0609852,0.0007895,0.0013541,0.0036946,0.0079533,1358,1590,0.9982373,61.0027771,1864.1916504,16.6444435,0.7135866,186.1722260
1359,0.0033286,0.0316204,0.0007330,0.0012063,0.0027031,0.0057378,1359,775,0.9979674,60.9249992,1859.9860840,16.6194439,0.6987424,188.8472290
1360,0.0047921,0.0615590,0.0007164,0.0011449,0.0023090,0.0044124,1360,777,0.9995632,61.5499992,1895.0111084,21.1361103,0.8043895,288.0583191
1361,0.0035642,0.0890119,0.0008448,0.0015278,0.0040914,0.0079659,1361,2218,0.9990586,61.4277763,1888.4000244,19.5944443,0.7742114,250.6277771
1362,0.0019150,0.0652305,0.0006959,0.0011195,0.0024443,0.0061442,1362,215,0.9986104,61.2249985,1877.0305176,17.9861107,0.7406440,212.8027802
1363,0.0023811,0.0560256,0.0007075,0.0011771,0.0026955,0.0055020,1363,1720,0.9983233,61.0777779,1868.6833496,17.0388889,0.7211076,193.0055542
1364,0.0039260,0.0310455,0.0006385,0.0009753,0.0019363,0.0036559,1364,1649,0.9980543,61.0000000,1864.4777832,16.8527775,0.7199226,189.4416656
1365,0.0039140,0.0274330,0.0007273,0.0012060,0.0028028,0.0067384,1365,421,0.9980360,60.9694443,1862.6472168,17.6499996,0.7202047,209.5777740
1366,0.0033596,0.0311900,0.0007209,0.0011677,0.0023139,0.0042546,1366,502,0.9996194,61.5944443,1897.6611328,21.3611107,0.7980615,298.0555420
1367,0.0034271,0.0377775,0.0006666,0.0010340,0.0020766,0.0042368,1367,2307,0.9993000,61.5083351,1892.9416504,19.6666660,0.7717967,254.8166656
1368,0.0073965,0.0434978,0.0007449,0.0013163,0.0043065,0.0092176,1368,2354,0.9988945,61.3138885,1882.0139160,17.9194450,0.7336701,212.8416595
1369,0.0046028,0.0491310,0.0007595,0.0012916,0.0033006,0.0083569,1369,1681,0.9987502,61.2055550,1875.8166504,17.0722218,0.7166919,194.2722168
1370,0.0038536,0.0298776,0.0006556,0.0010257,0.0021656,0.0048947,1370,714,0.9985241,61.1472206,1872.7416992,16.9472218,0.7194197,191.4583282
1371,0.0034061,0.0207281,0.0007528,0.0012485,0.0025238,0.0046026,1371,2044,0.9996344,61.6222229,1899.3444824,21.5638885,0.7970456,303.5027771
1372,0.0066482,0.0290552,0.0006612,0.0010232,0.0020107,0.0037690,1372,1136,0.9993379,61.5611115,1896.1166992,19.7583332,0.7732715,256.3638916
1373,0.0106859,0.0369659,0.0007083,0.0011579,0.0025218,0.0054846,1373,781,0.9991070,61.4194450,1888.0916748,17.8638897,0.7329131,211.9472198
1374,0.0066460,0.0304507,0.0007662,0.0013443,0.0031819,0.0059617,1374,1540,0.9989868,61.3361130,1883.3917236,17.0444450,0.7167243,194.2944489
1375,0.0037049,0.0286967,0.0006872,0.0010888,0.0023343,0.0050700,1375,2384,0.9988354,61.3083344,1882.0250244,16.8972225,0.7167739,191.2194519
1376,0.0039323,0.0207568,0.0007524,0.0012601,0.0029693,0.0061926,1376,1365,0.9985322,61.1305542,1871.7249756,17.6777782,0.7327455,207.2722168
1377,0.0031093,0.0279265,0.0006795,0.0010641,0.0020873,0.0038491,1377,2051,0.9988530,61.3027763,1881.6805420,17.4888897,0.7285054,204.4444427
1378,0.0015618,0.0130507,0.0007482,0.0012095,0.0024554,0.0043815,1378,1092,0.9978728,60.8083344,1853.0139160,23.5833340,0.7753329,406.7500000
1379,0.0025531,0.0141441,0.0006267,0.0009275,0.0017443,0.0029149,1379,721,0.9977152,60.7222214,1848.0056152,24.5750008,0.7816991,432.0361023
1380,0.0037093,0.0210593,0.0006606,0.0010038,0.0019070,0.0033742,1380,147,0.9977058,60.7361107,1848.8861084,25.5777779,0.7827315,454.4555664
1381,0.0049923,0.0229891,0.0006809,0.0010495,0.0019501,0.0031896,1381,1432,0.9979358,60.7444458,1849.0222168,26.5083332,0.7754763,481.5750122
1382,0.0047895,0.0256827,0.0006264,0.0009341,0.0017266,0.0026421,1382,23,0.9976324,60.6611099,1844.3778076,23.4305553,0.7814630,370.4305420
1383,0.0056825,0.0221268,0.0006790,0.0010780,0.0021262,0.0042592,1383,1985,0.9978545,60.6555557,1843.6777344,24.4805565,0.7754510,400.4694519
1384,0.0068013,0.0345192,0.0006954,0.0011252,0.0025977,0.0055132,1384,529,0.9978203,60.6194458,1841.4971924,23.0750008,0.7755397,346.0027771
1385,0.0082026,0.0615914,0.0006383,0.0009761,0.0019996,0.0047254,1385,725,0.9977800,60.5833321,1839.3444824,22.2944450,0.7995825,311.3777771
1386,0.0057680,0.0483629,0.0007060,0.0011411,0.0024702,0.0053033,1386,533,0.9980813,60.7722206,1850.2221680,24.0194435,0.8095484,360.8527832
1387,0.0071084,0.0518697,0.0006740,0.0010495,0.0021452,0.0044217,1387,658,0.9984761,61.0750008,1868.4194336,18.3500004,0.7697122,216.5888824
1388,0.0045381,0.0434956,0.0006845,0.0010433,0.0019273,0.0030800,1388,1897,0.9983869,60.9888878,1863.2667236,19.1305561,0.7987502,231.1527710
1389,0.0045263,0.0281969,0.0006555,0.0009918,0.0018587,0.0030429,1389,534,0.9982356,60.8694458,1856.1861572,19.7055550,0.8101292,241.6555481
1390,0.0051922,0.0485422,0.0006800,0.0010734,0.0021581,0.0045415,1390,2004,0.9981286,60.8055573,1852.4333496,20.7833328,0.8239539,263.2833252
1391,0.0088745,0.1043407,0.0007520,0.0012580,0.0028992,0.0060762,1391,2171,0.9982511,60.7750015,1850.3360596,21.8527775,0.8176603,290.9861145
1392,0.0055752,0.0426358,0.0006599,0.0010165,0.0019734,0.0034171,1392,1238,0.9988208,61.2722206,1879.8666992,18.0083332,0.7614934,210.9305573
1393,0.0041293,0.0461799,0.0006767,0.0010481,0.0019767,0.0032502,1393,24,0.9987621,61.2055550,1875.8666992,18.6444435,0.7862624,222.9888916
1394,0.0027091,0.0296762,0.0006388,0.0009534,0.0017733,0.0027401,1394,2422,0.9986393,61.1055565,1869.9444580,19.1083336,0.7946265,232.0027771
1395,0.0030772,0.0450551,0.0006232,0.0009433,0.0018717,0.0036108,1395,1173,0.9985382,61.0388870,1866.0111084,20.1611118,0.8083976,252.9833374
1396,0.0058974,0.1018751,0.0007974,0.0014264,0.0034010,0.0059479,1396,1003,0.9986462,60.9944458,1863.0777588,21.0555553,0.8044357,275.0444336
1397,0.0055294,0.0878249,0.0007731,0.0013320,0.0031339,0.0058817,1397,1076,0.9984912,60.9333344,1859.4222412,23.3666668,0.8285824,332.1000061
1398,0.0048643,0.0992046,0.0007688,0.0013236,0.0032541,0.0062898,1398,790,0.9987811,61.0944443,1868.7889404,22.3527775,0.8186455,306.5972290
1399,0.0035777,0.0509975,0.0007573,0.0012735,0.0029093,0.0060164,1399,1482,0.9987568,61.0833321,1867.9555664,25.6861115,0.8427432,405.6527710
1400,0.0055813,0.0393770,0.0007875,0.0013775,0.0033998,0.0068515,1400,2233,0.9992716,61.2972221,1880.0305176,28.6083336,0.8520921,508.3305664
1401,0.0062452,0.0418898,0.0007481,0.0012620,0.0030577,0.0060390,1401,935,0.9993714,61.4138870,1887.0194092,31.8611107,0.8830008,627.0222168
1402,0.0023333,0.0375819,0.0007461,0.0012171,0.0023685,0.0040818,1402,883,0.9990177,61.2027779,1874.8194580,24.3166676,0.8275580,366.5000000
1403,0.0037570,0.0285043,0.0007549,0.0012666,0.0027092,0.0049740,1403,2006,0.9993466,61.3527794,1883.3194580,26.9444447,0.8369341,454.8944397
1404,0.0041625,0.0271581,0.0007210,0.0011853,0.0025005,0.0049957,1404,1050,0.9994295,61.4500008,1889.1333008,30.0638885,0.8701689,564.9860840
1405,0.0265919,0.0402094,0.0009374,0.0017799,0.0052989,0.0104894,1405,857,0.9999841,61.9694443,1920.1361084,43.5222206,0.9452791,1044.6944580
1406,0.0138910,0.0644358,0.0009806,0.0019309,0.0062825,0.0127084,1406,431,0.9999797,61.9555550,1919.2889404,42.2750015,0.9425115,988.9416504
1407,0.0099785,0.1117517,0.0008980,0.0017908,0.0057812,0.0129349,1407,2113,0.9999797,61.9555550,1919.2889404,41.2777786,0.9376544,944.5555420
1408,0.0134148,0.0536822,0.0011536,0.0022696,0.0065650,0.0134753,1408,1226,0.9999797,61.9555550,1919.2889404,45.1027794,0.9538417,1110.4916992
1409,0.0128355,0.0925897,0.0012720,0.0027865,0.0082733,0.0159351,1409,1692,0.9999797,61.9555550,1919.2889404,43.9194450,0.9485290,1056.6361084
1410,0.0089951,0.0704859,0.0009980,0.0019011,0.0061881,0.0132336,1410,743,0.9999841,61.9694443,1920.1361084,46.8277779,0.9569435,1183.1999512
1411,0.0091447,0.1292089,0.0007469,0.0013068,0.0041783,0.0114190,1411,2412,0.9999478,61.9222221,1917.2833252,39.7722206,0.9277506,885.2055664
1412,0.0140599,0.1053255,0.0016133,0.0037619,0.0099253,0.0177890,1412,161,0.9999478,61.9222221,1917.2833252,42.1222229,0.9371235,985.0888672
1413,0.0102913,0.0663508,0.0013122,0.0028474,0.0077464,0.0155750,1413,798,0.9999522,61.9361115,1918.1306152,44.7333336,0.9459096,1097.7500000
1414,0.0120588,0.1001278,0.0007207,0.0011971,0.0029294,0.0066715,1414,1177,0.9998490,61.8444443,1912.6500244,37.7555542,0.9167497,803.5999756
1415,0.0098302,0.0640879,0.0007130,0.0011781,0.0026942,0.0056219,1415,1841,0.9997714,61.7583351,1907.4971924,35.0916672,0.9069959,712.8416748
1416,0.0086662,0.0385414,0.0007216,0.0011645,0.0023403,0.0045562,1416,395,0.9997081,61.6888885,1903.3277588,32.2722206,0.8974081,619.0111084
1417,0.0115328,0.0805364,0.0008652,0.0016202,0.0048172,0.0105806,1417,2231,0.9998534,61.8527794,1913.1583252,39.8222237,0.9263448,890.5610962
1418,0.0116683,0.0618520,0.0007661,0.0012976,0.0030853,0.0061670,1418,763,0.9997758,61.7666664,1908.0056152,36.7750015,0.9163119,785.0250244
1419,0.0134031,0.0466263,0.0007077,0.0011446,0.0024721,0.0049120,1419,2340,0.9997156,61.7027779,1904.1750488,33.4694443,0.9045916,674.7305298
1420,0.0094837,0.0456097,0.0007510,0.0012826,0.0030058,0.0059898,1420,462,0.9996715,61.6694450,1902.1916504,30.9527779,0.8937439,591.4694214
1421,0.0119355,0.0552300,0.0014804,0.0033902,0.0091771,0.0165780,1421,1321,0.9998694,61.8777771,1914.6722412,42.0583344,0.9351640,987.4916382
1422,0.0129637,0.0524693,0.0009950,0.0019994,0.0074874,0.0156681,1422,877,0.9997949,61.7972221,1909.8582764,38.5861130,0.9259399,864.8750000
1423,0.0137840,0.0483130,0.0007725,0.0013398,0.0034223,0.0070318,1423,1364,0.9997377,61.7333336,1906.0222168,34.7888870,0.9144263,736.4666748
1424,0.0088888,0.0599223,0.0006784,0.0010638,0.0022125,0.0047808,1424,887,0.9996951,61.7027779,1904.2083740,31.7583332,0.9018934,634.2027588
1425,0.0056662,0.0622557,0.0007575,0.0012777,0.0030342,0.0064983,1425,1038,0.9996862,61.6861115,1903.1916504,29.0472221,0.8775791,546.9971924
1426,0.0099476,0.0396767,0.0017225,0.0040162,0.0104025,0.0185044,1426,42,0.9999073,61.9055557,1916.3222656,44.2333336,0.9467241,1078.6611328
1427,0.0102024,0.0435875,0.0013941,0.0031164,0.0090362,0.0172255,1427,2297,0.9998649,61.8472214,1912.8249512,40.2750015,0.9363310,939.0139160
1428,0.0095649,0.0496730,0.0013453,0.0031670,0.0095029,0.0202018,1428,733,0.9998240,61.7972221,1909.8194580,36.0361099,0.9221618,795.2750244
1429,0.0071112,0.0565042,0.0009881,0.0019822,0.0062188,0.0129701,1429,116,0.9997948,61.7750015,1908.4971924,32.5499992,0.9074950,675.6389160
1430,0.0032148,0.0370058,0.0007978,0.0014555,0.0047606,0.0110956,1430,740,0.9997874,61.7611122,1907.6500244,29.3777771,0.8821838,570.0499878
1431,0.0065424,0.0509215,0.0007015,0.0011308,0.0024429,0.0049540,1431,1175,0.9997948,61.7750015,1908.4971924,26.2027779,0.8609914,465.8583374
1432,0.0031036,0.0577057,0.0007144,0.0011581,0.0024609,0.0048227,1432,1266,0.9997977,61.7805557,1908.8360596,23.3638897,0.8217887,368.8972168
1433,0.0088107,0.0534407,0.0006935,0.0010896,0.0023793,0.0073205,1433,1051,0.9998825,61.8694458,1914.1639404,41.4888878,0.9449249,994.5000000
1434,0.0074513,0.0691912,0.0006663,0.0010366,0.0024784,0.0083004,1434,1674,0.9998533,61.8305550,1911.8249512,37.0305557,0.9295339,840.0805664
1435,0.0052092,0.0747241,0.0006908,0.0011393,0.0033026,0.0085202,1435,1940,0.9998285,61.8166656,1911.0111084,33.2249985,0.9105815,707.1305542
1436,0.0036718,0.0522934,0.0007256,0.0012395,0.0041133,0.0111814,1436,850,0.9998211,61.8027763,1910.1639404,29.6138897,0.8817644,584.9194336
1437,0.0053433,0.0372134,0.0006983,0.0011306,0.0026731,0.0056110,1437,1652,0.9998285,61.8166656,1911.0111084,26.0583324,0.8542278,468.2916565
1438,0.0100060,0.0785991,0.0006674,0.0010302,0.0019985,0.0036888,1438,2364,0.9999653,61.9333344,1917.9333496,37.2722206,0.9260324,857.7333374
1439,0.0091997,0.0761203,0.0006123,0.0009079,0.0016816,0.0025362,1439,94,0.9999667,61.9361115,1918.1027832,33.3361130,0.9055524,716.3583374
1440,0.0050890,0.0526462,0.0006310,0.0009576,0.0017871,0.0026516,1440,301,0.9999623,61.9277763,1917.5944824,29.5083332,0.8778408,582.9138794
1441,0.0044178,0.0368966,0.0006181,0.0009102,0.0016819,0.0024488,1441,1489,0.9999696,61.9416656,1918.4416504,25.7500000,0.8517545,458.5111084
1442,0.0038359,0.0318490,0.0007399,0.0012399,0.0029321,0.0059057,1442,151,0.9998329,61.8250008,1911.5194092,23.0249996,0.8104209,364.3305664
1443,0.0038820,0.0279135,0.0006517,0.0009873,0.0019127,0.0037732,1443,2037,0.9999740,61.9500008,1918.9499512,22.6416664,0.8116066,351.1416626
1444,0.0018874,0.0259348,0.0006427,0.0009788,0.0019503,0.0037783,1444,2183,0.9996448,61.6361122,1900.1750488,21.9027786,0.8015861,310.3361206
1445,0.0035422,0.0420264,0.0006004,0.0008839,0.0016711,0.0029578,1445,2338,0.9996272,61.6361122,1900.2083740,20.0222225,0.7806275,259.9333191
1446,0.0062604,0.0498277,0.0006362,0.0009662,0.0018883,0.0032327,1446,1696,0.9994491,61.5611115,1896.0611572,18.0611115,0.7408148,213.9611053
1447,0.0059560,0.0400292,0.0007054,0.0011316,0.0024649,0.0051907,1447,634,0.9994638,61.5611115,1896.0333252,17.2888889,0.7285357,197.5500031
1448,0.0042829,0.0411540,0.0006875,0.0010864,0.0021200,0.0040998,1448,1123,0.9993808,61.5805550,1897.4305420,17.1388893,0.7319947,194.2333374
1449,0.0035871,0.0591940,0.0006801,0.0010704,0.0023478,0.0052120,1449,1349,0.9997315,61.6944427,1903.6500244,18.0527782,0.7407417,212.0472260
1450,0.0038657,0.0479697,0.0006800,0.0010625,0.0021664,0.0047203,1450,324,0.9997726,61.7277794,1905.6055908,17.4194450,0.7324035,198.5472260
1451,0.0047481,0.0465036,0.0008299,0.0014775,0.0038625,0.0090151,1451,2176,0.9998472,61.7861099,1909.0638428,17.2999992,0.7412893,194.6833344
1452,0.0047226,0.0277760,0.0007752,0.0013288,0.0036508,0.0081727,1452,221,0.9998561,61.8194427,1911.0860596,17.2111111,0.7036533,199.9722290
1453,0.0033924,0.0669626,0.0007503,0.0012460,0.0026614,0.0050365,1453,1983,0.9997933,61.7722206,1908.3277588,20.9166660,0.7698169,295.2722168
1454,0.0039843,0.0456088,0.0007319,0.0012428,0.0028207,0.0053201,1454,750,0.9994369,61.6083336,1899.0527344,17.5444450,0.7411807,203.9388885
1455,0.0059662,0.0545294,0.0007591,0.0012669,0.0025867,0.0047249,1455,40,0.9999084,61.8250008,1911.3527832,17.6083336,0.7485897,202.3805542
1456,0.0064205,0.0420600,0.0008324,0.0014930,0.0039997,0.0097172,1456,980,0.9999027,61.8361130,1912.0361328,17.4194450,0.7064385,205.0583344
1457,0.0037938,0.0398204,0.0007979,0.0013915,0.0033499,0.0058130,1457,307,0.9998329,61.8250008,1911.5194092,20.5611115,0.7543933,290.5277710
1458,0.0059782,0.0635084,0.0007435,0.0012247,0.0026590,0.0050351,1458,835,0.9998519,61.8499985,1913.0333252,18.9222221,0.7331421,242.0555573
1459,0.0047969,0.0442448,0.0007239,0.0011742,0.0024901,0.0048390,1459,1105,0.9998781,61.8666649,1914.0167236,17.7555561,0.6989686,217.6222229
1460,0.0029854,0.0347685,0.0007177,0.0011656,0.0023998,0.0047180,1460,710,0.9998839,61.8611107,1913.6278076,17.6611118,0.7053631,217.7444458
1461,0.0029709,0.0238871,0.0007019,0.0011200,0.0024052,0.0050591,1461,2242,0.9999740,61.9500008,1918.9499512,20.2944450,0.7589775,280.7944336
1462,0.0071918,0.0315048,0.0007233,0.0011940,0.0029019,0.0063569,1462,2110,0.9999812,61.9638901,1919.7972412,18.8083324,0.7416223,237.1527710
1463,0.0070988,0.0366165,0.0007520,0.0013142,0.0046478,0.0122860,1463,1998,0.9999812,61.9638901,1919.7972412,17.9222221,0.7154291,220.0388947
1464,0.0033373,0.0597343,0.0007790,0.0013896,0.0042411,0.0091160,1464,1488,0.9999609,61.9249992,1917.4250488,17.9777775,0.7265078,223.1833344
1465,0.0031804,0.1046552,0.0008722,0.0016415,0.0050184,0.0117208,1465,2339,0.9999245,61.8777771,1914.5722656,18.4222221,0.7378319,233.0777740
1466,0.0042647,0.1334217,0.0007738,0.0013620,0.0040002,0.0100180,1466,791,0.9998866,61.8166656,1910.8721924,18.6944447,0.7479521,238.0500031
1467,0.0047095,0.0486322,0.0006841,0.0010922,0.0021616,0.0039580,1467,2045,0.9994147,61.5999985,1898.5944824,17.8611107,0.7672437,207.3222198
1468,0.0039108,0.0419821,0.0006204,0.0009208,0.0017018,0.0025897,1468,508,0.9993729,61.5555573,1895.9333496,18.2527771,0.7860774,214.7583313
1469,0.0031932,0.0236562,0.0006159,0.0009061,0.0016971,0.0025485,1469,9,0.9993159,61.4944458,1892.2833252,18.4944439,0.7932587,219.7055511
1470,0.0036356,0.0356028,0.0005868,0.0008624,0.0015158,0.0021751,1470,130,0.9992159,61.4249992,1888.1805420,19.4083328,0.8049262,237.9583282
1471,0.0041743,0.0563630,0.0006904,0.0011068,0.0026640,0.0056694,1471,2332,0.9991817,61.3583336,1884.1361084,20.1222229,0.8064629,253.5833282
1472,0.0050809,0.0652304,0.0007018,0.0011048,0.0021485,0.0038104,1472,990,0.9999157,61.8333321,1911.8610840,17.7805557,0.7703595,203.3249969
1473,0.0030794,0.0501064,0.0006365,0.0009484,0.0017764,0.0027952,1473,467,0.9999055,61.8138885,1910.6750488,17.9472218,0.7815888,206.7583313
1474,0.0038622,0.0257849,0.0006104,0.0009031,0.0016212,0.0023665,1474,654,0.9998734,61.7805557,1908.6694336,17.8638897,0.7846736,206.1083374
1475,0.0060871,0.0280080,0.0005861,0.0008466,0.0014704,0.0020917,1475,1231,0.9997900,61.7166672,1904.8833008,18.5138893,0.7954192,219.2694397
