OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28
187,OBJEC_200,738,6850,9000,48154,23153,10448,5827,2387,1139,703,424,303,735,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,OBJEC_201,379,4150,5650,34499,20396,12328,9876,6402,4191,2955,1977,1570,5172,653,26,0,0,0,0,0,0,0,0,0,0,0,0,0
189,OBJEC_202,937,8660,11554,57924,21026,6259,2606,829,242,120,49,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,OBJEC_203,888,7906,10296,52388,22880,8684,4198,1538,626,293,108,48,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,OBJEC_204,1004,9963,12617,59222,19132,5582,2053,524,91,21,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,OBJEC_206,1386,12241,14755,58422,15682,4252,2065,735,219,81,30,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,OBJEC_207,454,4460,6156,38442,22487,12978,9345,5640,3320,2237,1405,954,2213,115,12,5,0,0,0,0,0,0,0,0,0,0,0,0
194,OBJEC_208,830,7602,8841,44511,19559,9012,6393,3712,2311,1617,1145,890,2891,228,19,0,0,0,0,0,0,0,0,0,0,0,0,0
195,OBJEC_209,1162,10473,13239,58600,18937,5422,1867,420,81,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,OBJEC_210,1932,16535,17739,60741,11158,1713,338,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,OBJEC_211,1188,11006,13157,56473,16783,5157,3009,1441,829,417,206,104,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,OBJEC_212,974,8652,10429,53151,22659,8286,3564,1409,440,169,58,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,OBJEC_213,1168,10488,13237,60722,18020,4385,1265,226,41,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,OBJEC_214,1632,14780,16639,61323,12476,2215,688,134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,OBJEC_215,980,9162,10652,49428,19222,7697,4770,1999,1245,973,598,446,2196,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,OBJEC_216,679,5898,8543,50245,25237,10567,5051,1928,772,445,187,144,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,OBJEC_217,1107,9800,12339,54997,19428,7233,3247,1225,466,196,94,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,OBJEC_218,718,6230,8028,40586,22692,12743,7069,3553,1843,1157,800,710,2939,619,236,110,81,59,21,14,5,10,0,0,0,0,0,0
205,OBJEC_219,564,5509,7736,43109,21140,10788,7668,4610,2724,1874,1071,805,2112,132,40,10,0,0,0,0,0,0,0,0,0,0,0,0
206,OBJEC_220,1742,14806,16740,58926,12997,2946,1201,358,90,54,18,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,OBJEC_221,600,5721,7515,40611,20483,11495,8083,4763,3101,2040,1412,1128,3019,222,31,0,0,0,0,0,0,0,0,0,0,0,0,0
208,OBJEC_222,1902,15240,16480,57587,14181,3323,923,180,46,16,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,OBJEC_223,779,7293,9534,48731,21997,9645,6284,3023,1179,592,253,126,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,OBJEC_224,1319,11422,12665,48861,15722,6616,4575,2701,1748,1195,782,560,1829,173,43,11,2,0,0,0,0,0,0,0,0,0,0,0
211,OBJEC_226,914,7840,9543,47874,22073,9812,5678,2695,1318,825,483,279,556,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,OBJEC_227,1070,9188,11341,53813,21050,7494,3602,1357,537,227,115,59,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,OBJEC_228,652,6216,8817,52825,26532,10279,3745,922,188,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,OBJEC_229,1638,13719,15878,60056,14857,3220,738,107,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,OBJEC_230,1553,12854,14540,55534,15605,4676,2363,1041,584,357,181,107,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,OBJEC_231,572,5402,7702,48319,26403,11638,5993,2268,852,411,180,63,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,OBJEC_232,968,8882,10868,50699,20760,8724,5024,2281,956,549,254,133,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,OBJEC_233,1406,13745,16404,60883,13144,2985,1249,282,78,22,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,OBJEC_234,2053,15620,17916,59128,11983,2588,749,139,38,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,OBJEC_235,1377,12209,15028,61405,15820,3361,788,182,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,OBJEC_236,1431,12871,14814,57901,16641,4206,1646,503,157,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,OBJEC_237,1515,14649,16032,60022,13622,2733,860,119,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,OBJEC_238,1215,11283,14330,61269,17000,3608,1171,250,55,31,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,OBJEC_239,1425,11657,14385,60887,16361,3850,1105,182,18,11,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,OBJEC_240,1355,11566,13453,57021,18358,5219,2140,675,89,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,OBJEC_241,864,7346,9905,53248,23713,9309,3755,1158,381,138,49,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,OBJEC_242,1534,14130,16088,61146,13795,2488,575,99,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,OBJEC_243,904,8574,10555,56561,22725,6915,3053,823,92,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,OBJEC_244,1076,9056,10648,46692,19558,9471,6208,3219,1463,794,365,277,682,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,OBJEC_245,573,5059,6588,38182,22176,12517,8243,4679,2847,1962,1259,1052,3856,627,168,41,23,6,3,1,8,18,4,0,0,0,0,0
231,OBJEC_246,1475,12917,14989,61267,14945,3165,985,136,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,OBJEC_248,1323,11398,14759,61749,16557,3325,668,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,OBJEC_249,1564,14309,16234,60383,13244,2783,1031,250,48,28,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,OBJEC_250,1402,11728,13553,58114,17524,4792,2113,545,102,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,OBJEC_251,616,5622,6911,38192,21738,12103,8624,5000,3130,2198,1377,1006,3292,385,30,0,0,0,0,0,0,0,0,0,0,0,0,0
236,OBJEC_252,1956,17278,19030,60467,9421,1403,472,113,51,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,OBJEC_253,1319,11695,14204,58690,16323,4635,1943,758,313,201,89,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,OBJEC_254,506,5220,7369,46833,26995,12854,5904,2196,842,387,195,97,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,OBJEC_255,546,4956,6856,42925,25380,12652,8126,3999,1779,1045,553,344,1052,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,OBJEC_256,1727,15456,17310,61563,11304,1914,691,208,41,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,OBJEC_257,1182,10609,11769,51730,19447,7613,4497,1794,647,318,156,76,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,OBJEC_258,729,7676,10240,56008,23086,7444,3497,947,189,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,OBJEC_259,900,7565,9423,47195,21292,10520,6246,2980,1507,917,399,253,549,95,46,3,0,0,0,0,0,0,0,0,0,0,0,0
244,OBJEC_260,888,7983,10677,53685,21843,8729,4204,1412,446,222,81,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,OBJEC_261,1618,14973,15916,59894,13112,2704,1324,319,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,OBJEC_262,1372,11776,14266,60291,16794,3791,1041,208,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,OBJEC_263,1037,9470,12085,57743,20164,6348,2473,678,134,66,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,OBJEC_264,739,6307,8565,49356,24157,10613,5836,2271,1069,574,293,191,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,OBJEC_265,1824,15222,17162,59387,13027,2688,762,132,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,OBJEC_267,978,8661,11079,53966,21396,7905,3944,1549,460,175,73,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,OBJEC_268,754,6996,9971,55640,25412,8382,2228,414,68,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,OBJEC_269,917,8726,11139,55926,20293,6475,3635,1613,760,422,174,61,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,OBJEC_270,953,8135,10518,53975,22880,8067,3343,1070,449,255,121,66,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,OBJEC_271,579,4930,6612,41588,25978,13088,6703,3525,2127,1365,892,697,1661,131,16,0,0,0,0,0,0,0,0,0,0,0,0,0
255,OBJEC_272,981,8331,10163,51448,20851,7898,5035,2182,933,528,367,293,1208,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,OBJEC_273,576,5015,5714,30163,18335,11669,9627,6603,5246,4198,2976,2324,7165,564,49,0,0,0,0,0,0,0,0,0,0,0,0,0
257,OBJEC_274,624,5871,7321,39766,21221,11625,8236,4871,2965,2145,1453,1103,2483,181,27,0,0,0,0,0,0,0,0,0,0,0,0,0
258,OBJEC_275,1018,8665,10859,53865,21533,7760,4059,1429,509,252,124,73,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,OBJEC_277,773,7202,9006,45334,20577,9356,6198,3376,2173,1558,1004,731,2017,215,39,2,0,0,0,0,0,0,0,0,0,0,0,0
260,OBJEC_279,698,6611,8280,46764,24510,11233,6572,2798,1221,638,336,207,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,OBJEC_280,1129,10476,13094,59759,18696,4970,1684,373,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,OBJEC_281,665,6440,8318,48146,24119,10622,6467,2908,1108,734,311,164,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,OBJEC_282,883,7982,10111,51708,22011,8285,4642,2062,920,586,253,215,438,90,29,7,2,0,0,0,0,0,0,0,0,0,0,0
264,OBJEC_283,177,1733,2530,19343,16068,12859,11767,8916,7190,5844,4521,3776,13704,1311,153,0,0,0,0,0,0,0,0,0,0,0,0,0
265,OBJEC_284,794,6700,8286,43257,21832,10512,6958,3832,2131,1428,883,771,2796,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,OBJEC_285,677,6202,8033,43762,22210,9900,5642,2891,1662,1095,807,648,3934,1526,694,303,150,65,20,3,0,0,0,0,0,0,0,0
267,OBJEC_286,1489,11965,13809,55401,17150,5469,2797,1171,518,280,97,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,OBJEC_287,1332,11100,13327,52014,17375,6913,3733,1951,1176,660,334,172,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,OBJEC_288,1376,11796,13347,54601,17881,5849,2829,1252,610,346,157,81,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,OBJEC_289,285,2962,4052,28522,20182,13282,11917,8376,5789,4260,2985,2234,5174,160,44,0,0,0,0,0,0,0,0,0,0,0,0,0
271,OBJEC_290,1428,13434,15700,60149,14511,3356,1010,248,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,OBJEC_291,2063,17453,18511,59045,10666,1797,551,121,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,OBJEC_292,1228,10432,13684,58974,18475,5146,1828,363,59,26,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,OBJEC_293,1190,9874,12975,59502,19268,5173,1503,324,52,25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,OBJEC_294,797,7355,10056,51536,22198,9076,4534,1893,1020,539,302,214,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,OBJEC_295,1545,13484,15396,58490,15117,3968,1331,376,134,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,OBJEC_296,1543,13743,15398,59279,14107,3148,1491,535,160,63,37,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,OBJEC_297,1544,14033,16120,61349,13961,2517,626,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,OBJEC_298,1194,11275,13924,60650,16274,4456,1572,429,75,23,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,OBJEC_299,766,6403,8298,43365,22013,11502,7099,3630,2304,1519,975,645,1367,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,OBJEC_300,1681,13421,15257,57187,14805,3953,1913,944,484,250,113,85,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,OBJEC_301,1694,13598,15633,61331,14822,2425,588,105,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,OBJEC_302,1613,13782,16807,61050,13657,2559,564,159,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,OBJEC_303,1158,10772,13208,60175,18055,4856,1581,373,32,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,OBJEC_304,1473,12721,14215,55550,17112,5155,2190,767,368,177,102,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,OBJEC_306,360,3462,5293,37198,22806,13475,10560,6052,3564,2399,1464,995,2238,188,80,52,32,4,2,0,0,0,0,0,0,0,0,0
287,OBJEC_307,530,5046,6667,40544,24550,13803,9307,4878,2327,1270,661,289,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,OBJEC_308,1223,11101,12949,57085,17294,5341,2522,1024,497,300,177,115,257,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,OBJEC_309,1313,11359,14266,61546,16849,3514,1130,207,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,OBJEC_310,1111,10142,12025,55668,19654,6436,3102,1187,408,240,126,52,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,OBJEC_311,946,7247,9154,46442,21470,9740,6152,3076,1856,1248,655,394,1388,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,OBJEC_312,1097,9953,12464,56870,18501,6272,2828,1075,480,277,141,95,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,OBJEC_313,1745,14405,16502,56181,13028,3955,1849,939,543,334,172,108,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,OBJEC_314,870,7732,8796,39243,17334,9531,7309,4967,3548,2703,1950,1455,3863,368,113,38,26,19,16,3,7,1,0,0,0,0,0,0
295,OBJEC_315,961,8798,10652,53190,22505,8148,3463,1242,492,234,109,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,OBJEC_316,1289,10992,13060,56592,17953,5799,2937,1036,341,132,49,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,OBJEC_317,1220,10812,12831,56994,18318,5826,2535,862,260,140,50,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,OBJEC_318,1032,9766,11638,53982,19631,6864,3585,1490,638,297,163,118,348,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,OBJEC_319,1259,11307,13655,59325,17763,4376,1678,413,76,28,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,OBJEC_320,978,8715,11608,59595,20716,6192,1964,366,77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,OBJEC_321,1131,10325,13066,58386,17442,5209,2517,806,362,198,79,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,OBJEC_322,1278,11440,14034,60056,17104,4118,1305,214,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,OBJEC_323,617,5719,7726,47192,26567,12056,5998,2289,974,488,237,139,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,OBJEC_324,1143,10134,12261,53375,18575,6558,3449,1656,854,566,362,288,681,69,24,28,25,16,17,22,29,70,22,0,0,0,0,0
305,OBJEC_325,1547,13696,14744,53044,14946,5536,3328,1657,761,420,261,133,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,OBJEC_326,1847,15983,18222,61721,10579,1462,363,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,OBJEC_327,1045,9628,12303,60074,19775,5096,1493,353,83,27,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,OBJEC_328,1424,13307,14866,59569,14366,3645,1764,590,190,98,40,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,OBJEC_329,1139,10402,13132,58964,19415,4911,1554,304,50,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,OBJEC_330,596,5666,7656,44790,23889,11543,6586,3441,1971,1202,764,472,1168,115,18,11,3,0,0,0,0,0,0,0,0,0,0,0
311,OBJEC_331,763,7332,9721,55555,24704,8234,2934,730,168,59,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,OBJEC_332,630,5975,7659,42663,22929,12450,7779,4165,2275,1293,711,428,877,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0
313,OBJEC_333,1313,10686,13056,59774,18103,4860,1687,481,120,74,24,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,OBJEC_334,1937,16166,17556,57285,12432,2890,1184,429,179,86,36,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,OBJEC_335,1220,10068,12391,56101,20131,6135,2322,814,206,105,34,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,OBJEC_336,1433,12667,14706,58014,15628,4423,2160,712,130,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,OBJEC_337,654,5860,7882,47658,27004,11906,5544,1978,832,351,148,103,299,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,OBJEC_338,827,7229,9769,55262,23075,8080,3985,1271,272,96,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,OBJEC_339,1606,14840,16865,61440,12016,2403,762,170,76,37,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,OBJEC_340,816,7200,8856,45471,22980,10695,6211,3298,1711,1123,600,406,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,OBJEC_341,574,5227,7358,41898,23482,12276,8156,4423,2465,1491,850,604,1085,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,OBJEC_342,1397,11930,13831,53794,16158,5698,3119,1600,886,502,302,251,422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,OBJEC_343,1605,12716,14227,57073,16886,4896,2089,554,127,38,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,OBJEC_344,979,9105,11978,58049,19541,6294,2584,778,186,53,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,OBJEC_345,852,7185,9834,53495,23320,8383,4257,1652,613,300,158,81,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,OBJEC_346,1404,11745,14398,60588,16635,3838,1047,196,31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,OBJEC_347,1208,11538,13595,61373,17227,3806,1253,215,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,OBJEC_348,1175,10304,12710,52820,16778,6062,3485,1964,1166,872,629,502,1673,60,15,9,0,0,0,0,0,0,0,0,0,0,0,0
329,OBJEC_349,1511,13330,15860,60835,14026,3081,946,225,54,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,OBJEC_350,2217,17807,18140,57331,10664,2295,1109,399,131,70,40,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,OBJEC_351,931,8380,11152,56229,21998,7306,2817,806,201,56,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,OBJEC_352,912,8466,10478,50531,21049,8924,4783,2189,1028,696,416,273,470,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,OBJEC_353,1074,9661,11995,56615,19971,6392,2666,915,376,114,41,31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,OBJEC_354,1768,14688,16157,58360,13998,3282,1186,352,55,32,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,OBJEC_355,798,7564,9617,50278,23196,9435,4999,2016,884,398,182,96,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,OBJEC_356,992,8784,10764,55508,21985,6949,3416,926,229,163,63,45,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,OBJEC_357,569,6067,8232,48425,24441,11364,5778,2413,1149,652,371,215,211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,OBJEC_358,1439,12220,14172,56228,16598,5223,2561,893,339,121,54,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,OBJEC_359,1008,9220,11599,57212,21541,6504,2283,682,134,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,OBJEC_360,1264,10607,13171,56314,18151,5977,2769,1073,479,236,115,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,OBJEC_361,1045,9153,12276,58846,20203,5602,1971,468,153,71,43,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,OBJEC_362,1187,10860,13421,59215,18418,4773,1547,363,76,22,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,OBJEC_363,478,4497,6114,34955,19207,12150,9652,6312,4554,3207,2144,1525,4254,443,50,15,4,0,0,0,0,0,0,0,0,0,0,0
344,OBJEC_364,1375,11554,13837,60345,16158,4216,1823,639,167,63,29,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,OBJEC_365,1364,11511,13556,54769,16098,5603,3243,1585,822,561,295,170,299,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,OBJEC_366,815,7667,9395,50486,20665,8395,5830,2767,1340,876,502,318,796,26,8,6,0,0,0,0,0,0,0,0,0,0,0,0
347,OBJEC_367,1097,9361,12088,54911,21760,7260,2556,632,173,48,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,OBJEC_368,1567,12208,14667,59732,16989,3949,961,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,OBJEC_369,1045,9009,11240,55537,21940,7083,2921,899,163,46,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,OBJEC_370,1208,11408,13201,59784,18141,4654,1486,276,54,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,OBJEC_371,1173,10457,13483,60483,18188,4626,1446,282,70,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,OBJEC_372,817,7363,9483,52128,22744,9463,4762,1949,764,324,165,102,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,OBJEC_373,634,6658,9427,54293,24783,8812,3527,1024,398,183,72,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,OBJEC_374,1209,10747,13632,59949,18137,4442,1454,416,143,71,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,OBJEC_375,678,6490,8193,42759,22483,11575,7323,4077,2331,1506,772,501,1348,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,OBJEC_377,1080,9611,11830,53552,21159,8076,2897,1009,389,178,79,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,OBJEC_378,597,5667,7807,43044,22711,11978,7849,4317,2533,1559,838,501,811,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,OBJEC_379,1375,12316,14028,55952,16376,5418,2888,1139,392,217,84,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,OBJEC_380,1053,9970,12646,59971,19199,5172,1723,410,65,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,OBJEC_381,607,5523,7288,42171,23054,12299,8145,4422,2594,1443,795,543,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,OBJEC_382,1919,16188,18170,60284,10308,1907,703,275,87,34,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,OBJEC_383,1098,9235,11796,58123,20088,5662,2463,828,188,63,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,OBJEC_384,996,9991,11679,57011,20261,6405,2897,775,151,43,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,OBJEC_385,785,6421,9258,53595,24862,9753,3843,1135,339,132,49,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,OBJEC_386,272,2601,4298,36146,27054,16675,10687,5524,2894,1718,1059,539,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,OBJEC_387,1109,9593,11996,56535,20935,6674,2549,649,138,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,OBJEC_389,1849,15803,17867,61034,11230,1801,392,130,46,37,21,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,OBJEC_390,624,6404,8984,50586,24454,10137,4729,1805,874,446,249,163,308,87,36,4,2,0,0,0,0,0,0,0,0,0,0,0
369,OBJEC_391,1602,13589,15101,59258,15123,3168,1327,416,162,71,51,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,OBJEC_392,1030,8244,10056,47466,21333,10082,5699,2781,1486,861,484,270,428,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,OBJEC_393,1150,10275,12942,57896,19170,5502,2006,501,86,23,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,OBJEC_394,780,7398,9640,50952,23145,9202,4984,1721,753,434,302,235,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,OBJEC_395,788,7819,9923,52535,22099,8341,4583,1863,853,445,212,142,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
