OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
1805,OBJEC_1920,0,0,1,1,0,3,49,449,3320,13750,26261,33807,21018,8800,2274,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,OBJEC_1921,0,0,0,1,0,12,65,447,3169,13207,23098,27772,17860,11821,7390,2978,1329,751,283,41,0,0,0,0,0,0,0,0,0,0,0,0
1807,OBJEC_1922,0,1,1,1,2,5,78,643,4560,18626,32109,32952,15752,4736,753,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,OBJEC_1923,0,0,2,0,0,3,40,346,2837,12301,23181,33149,20798,10904,4945,1079,223,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,OBJEC_1924,0,0,1,4,3,7,49,450,3121,13596,26615,31383,20667,9740,3315,751,168,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,OBJEC_1925,0,2,1,3,1,3,47,502,3219,12317,22108,26852,21339,14421,6168,1976,900,356,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,OBJEC_1926,0,0,0,1,4,4,52,416,3184,13088,23662,29941,18830,11029,6084,2281,911,325,67,13,0,0,0,0,0,0,0,0,0,0,0,0
1812,OBJEC_1927,0,0,4,1,4,7,66,552,3703,15697,26871,35057,17586,7339,2905,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,OBJEC_1928,0,2,3,3,2,7,117,920,6110,23320,34747,31516,10782,2418,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,OBJEC_1929,0,0,1,3,0,5,75,619,4247,16130,25976,29240,17493,9808,4832,1223,236,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,OBJEC_1930,0,0,0,0,0,1,15,115,765,3450,8798,14422,15116,17564,17962,13980,9746,5228,1925,608,104,15,24,43,11,0,0,0,0,0,0,0
1816,OBJEC_1931,0,0,0,0,0,4,41,321,2262,9027,16115,22434,19154,17101,13246,6578,2470,904,319,175,62,11,0,0,0,0,0,0,0,0,0,0
1817,OBJEC_1932,0,0,0,3,0,4,33,293,2146,9472,20169,29174,21128,14412,8883,3261,971,228,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,OBJEC_1933,0,1,0,1,2,2,53,428,3432,14881,28683,34234,19515,7481,1464,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,OBJEC_1934,0,0,0,0,1,1,12,107,777,3304,6908,11824,15093,17902,18232,15908,11165,5240,1647,908,485,183,112,83,0,0,0,0,0,0,0,0
1820,OBJEC_1935,0,0,0,0,2,5,48,321,2251,10324,22171,30417,23864,13731,5132,1344,270,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,OBJEC_1936,0,0,0,0,2,4,27,160,1419,6565,14976,26938,23812,20692,11830,3445,338,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,OBJEC_1937,0,0,0,1,0,5,61,472,3451,14363,27655,33739,19493,8574,2139,237,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,OBJEC_1938,0,1,0,1,1,4,52,472,3177,13922,23930,28959,16983,11211,6823,3155,1090,339,96,8,0,0,0,0,0,0,0,0,0,0,0,0
1824,OBJEC_1939,0,0,3,1,1,4,51,509,3678,15284,26420,29739,16749,9831,5631,1957,358,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,OBJEC_1940,0,1,1,2,2,7,63,576,3879,14201,22017,24956,14195,10930,8798,6117,3021,814,169,73,57,13,0,0,0,0,0,0,0,0,0,0
1826,OBJEC_1941,0,1,0,1,2,10,68,570,4482,18209,29561,34458,14920,5468,1788,333,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,OBJEC_1942,0,1,2,2,0,9,72,581,4543,18628,32341,34117,15247,4194,484,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,OBJEC_1943,0,1,1,2,0,6,49,559,3742,15747,29222,32787,18404,7534,1741,92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,OBJEC_1944,0,2,0,4,2,5,89,810,5600,20719,30484,30020,11741,5727,2947,1107,282,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,OBJEC_1945,0,1,1,3,0,5,80,650,4691,19204,30252,33458,15110,5101,1239,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,OBJEC_1946,0,0,0,0,0,0,18,219,1611,6353,12021,17246,14705,14935,15925,13103,8593,3493,1094,377,114,61,21,3,0,0,0,0,0,0,0,0
1832,OBJEC_1947,0,0,2,1,2,5,78,655,4791,18807,29935,33840,13727,5523,2240,281,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,OBJEC_1948,0,2,0,3,2,7,82,673,4501,17897,29966,31709,15806,6763,2301,425,65,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,OBJEC_1949,0,1,0,3,1,6,64,613,4217,16980,28058,32027,16658,7800,2970,628,140,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,OBJEC_1950,0,1,1,0,0,3,81,656,4682,18552,29630,32097,15102,6532,2416,425,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,OBJEC_1951,0,1,0,5,2,7,68,615,4509,18595,31290,34827,14639,4764,894,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,OBJEC_1952,0,0,3,2,0,5,70,566,4040,16458,29437,33070,17459,7204,1715,187,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,OBJEC_1953,0,0,1,2,1,7,55,422,3034,12034,21622,27749,18172,13049,8752,3843,1090,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,OBJEC_1954,0,0,1,2,2,8,109,911,6490,24212,35885,31377,9411,1421,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,OBJEC_1955,1,3,0,1,0,13,85,585,4085,17047,30409,34630,17828,4629,572,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,OBJEC_1956,0,0,1,3,1,4,37,327,2618,11304,23129,31477,20928,12699,5928,1295,131,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,OBJEC_1957,0,0,2,1,0,3,87,851,6375,23260,33570,31074,10236,3346,1274,138,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,OBJEC_1958,0,0,1,0,1,3,53,456,3338,14052,26659,33428,18974,9670,2912,326,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,OBJEC_1959,0,0,0,0,5,6,55,424,3240,13585,26150,34260,19874,9351,2650,286,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,OBJEC_1960,1,2,0,2,3,13,104,837,5223,20687,33405,31335,13313,4015,926,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,OBJEC_1961,0,0,0,0,0,5,65,436,2914,11960,22492,30328,17670,11241,7094,4119,1460,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,OBJEC_1962,1,1,2,0,2,8,94,708,5010,19518,30570,30995,13315,5516,2275,880,517,353,92,30,5,0,0,0,0,0,0,0,0,0,0,0
1848,OBJEC_1964,0,0,1,1,1,4,62,565,4317,18547,33118,33949,14625,4063,627,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,OBJEC_1965,0,0,0,1,0,2,31,275,1867,8566,19130,29117,24223,17044,7812,1713,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,OBJEC_1966,1,0,0,1,3,4,54,386,2939,13109,25107,33410,20458,10203,3400,469,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,OBJEC_1967,0,0,1,3,4,9,94,827,5578,22262,34097,30713,12463,3543,610,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,OBJEC_1968,0,0,1,0,0,8,46,387,2918,12142,23312,27347,17094,10808,8070,5256,2083,660,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,OBJEC_1969,0,1,0,4,2,15,98,866,5664,22045,34810,32089,11292,2728,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,OBJEC_1970,0,0,2,1,2,6,42,271,1686,7565,16266,24139,20914,17780,12246,5990,2441,705,148,20,0,0,0,0,0,0,0,0,0,0,0,0
1855,OBJEC_1971,0,1,1,0,1,3,49,428,2737,12314,23772,29410,19221,12062,6259,2384,911,237,61,25,11,5,0,0,0,0,0,0,0,0,0,0
1856,OBJEC_1972,0,0,1,0,1,5,25,319,2173,9560,19536,24584,19374,15066,10268,5212,2286,1003,352,99,27,1,0,0,0,0,0,0,0,0,0,0
1857,OBJEC_1973,0,0,2,0,2,2,50,425,2834,12024,23007,30981,21353,12587,5071,1237,296,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,OBJEC_1974,0,1,2,0,1,10,140,1141,8743,29524,33837,25223,7478,2835,959,318,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,OBJEC_1975,0,0,1,2,3,4,72,652,4604,18279,30583,34928,14942,4685,1120,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,OBJEC_1976,0,0,4,0,0,7,65,581,4303,16582,28112,33962,16734,7311,2106,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,OBJEC_1977,1,1,0,1,0,6,62,638,4212,16983,30221,33161,16722,6306,1726,179,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,OBJEC_1979,0,0,4,1,7,3,99,847,5496,20482,31593,32269,13146,4626,1290,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,OBJEC_1980,0,0,0,0,1,3,50,372,2946,12783,24365,34702,19778,10300,3792,438,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,OBJEC_1981,0,0,0,0,0,3,62,440,2992,12253,23584,31398,20268,12149,5646,1038,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,OBJEC_1982,0,0,0,0,1,4,33,302,1979,7904,14303,20339,16444,15033,12621,9257,7088,3018,1001,338,136,61,30,0,0,0,0,0,0,0,0,0
1866,OBJEC_1983,0,0,1,0,0,1,37,340,2588,11270,21593,31769,20188,13049,6906,1825,320,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,OBJEC_1984,0,0,0,0,1,4,60,575,3874,15862,29099,33238,17970,7336,2001,192,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,OBJEC_1985,0,2,1,2,1,9,74,533,4283,16087,25907,33576,16565,8458,3812,788,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,OBJEC_1986,0,0,0,0,1,6,76,731,5870,22572,33367,34626,9836,2628,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,OBJEC_1987,0,0,1,1,0,5,64,458,3314,13495,23867,29767,17497,10853,6616,2539,1142,249,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,OBJEC_1988,0,0,1,0,0,3,37,342,2725,12172,23050,33309,20628,11479,5285,889,221,67,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,OBJEC_1989,0,0,2,0,4,2,78,493,3940,16203,29221,34449,17488,6496,1472,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,OBJEC_1990,0,1,2,1,1,8,63,559,4167,17003,29036,32355,15613,7282,2895,548,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,OBJEC_1992,0,0,0,1,2,6,43,314,2424,11024,22850,33072,21716,12491,5368,542,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,OBJEC_1993,0,0,1,0,5,7,74,478,3386,14908,29159,33454,19591,7375,1414,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,OBJEC_1995,0,0,3,0,2,11,117,948,6392,24357,35316,28977,10447,2730,572,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,OBJEC_1997,0,1,1,3,2,5,57,500,3392,13579,24381,29606,19552,12051,5071,1432,249,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,OBJEC_1998,0,0,0,0,4,2,61,377,2672,10616,17581,21485,14653,13156,12303,8004,4660,2514,1134,255,183,142,62,28,0,0,0,0,0,0,0,0
1879,OBJEC_1999,0,0,1,0,3,8,84,614,4146,16536,29233,33042,17780,7191,1503,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,OBJEC_2000,0,1,1,2,0,9,115,880,6554,25088,36434,30379,8593,1918,241,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,OBJEC_2001,0,1,0,0,0,2,67,499,3668,14619,24544,30863,18565,11036,5487,858,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,OBJEC_2002,0,2,2,0,2,6,61,602,4367,16881,27654,29911,15870,8487,4380,1517,348,129,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,OBJEC_2003,0,4,2,2,2,5,86,625,4907,19344,31306,31848,14829,5295,1477,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,OBJEC_2004,1,0,1,1,2,7,73,571,4164,16111,27566,31314,16972,7614,3430,1183,742,415,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,OBJEC_2006,0,0,0,0,2,4,38,338,2571,10863,20836,31177,22079,13919,6341,1779,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,OBJEC_2007,0,1,0,1,0,8,71,605,4806,19097,32105,34338,13637,4654,874,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,OBJEC_2008,0,1,0,2,0,3,79,568,4096,15983,26398,29867,17862,9678,4175,1202,282,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,OBJEC_2009,1,2,0,3,1,11,92,791,5044,20137,31848,30658,13450,5258,2110,627,158,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,OBJEC_2010,0,0,0,0,1,1,20,139,1126,5631,13744,22557,21950,19919,14089,7159,2925,805,116,40,2,0,0,0,0,0,0,0,0,0,0,0
1890,OBJEC_2011,0,0,1,0,0,0,55,459,3569,14949,26089,33881,16903,8309,4092,857,426,168,67,47,15,5,0,0,0,0,0,0,0,0,0,0
1891,OBJEC_2012,0,0,3,3,1,3,54,370,2927,13121,23811,31364,20113,10923,5628,1711,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,OBJEC_2013,0,1,2,0,0,4,50,482,3334,14156,25038,33430,18454,9404,4738,956,166,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,OBJEC_2014,0,1,2,0,1,4,49,309,2327,9847,17725,22248,17974,15826,11444,6016,3371,1873,819,275,74,17,21,1,0,0,0,0,0,0,0,0
1894,OBJEC_2015,0,0,1,0,2,2,63,454,2859,12603,24863,32318,20388,10759,4483,958,133,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,OBJEC_2016,0,0,3,0,0,2,54,452,3189,13305,25137,30094,18253,10015,5567,2475,1026,295,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,OBJEC_2017,1,0,1,0,1,3,56,462,3213,13457,24034,31743,20611,11265,4017,634,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,OBJEC_2018,0,0,2,5,2,8,141,1097,7472,26458,34702,28835,8569,2180,409,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,OBJEC_2019,0,1,1,2,0,8,80,566,3848,16029,26803,29990,16055,9252,4862,1792,517,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,OBJEC_2020,0,0,0,1,1,2,29,203,1625,7123,13630,22163,19477,19027,15927,7627,2306,406,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,OBJEC_2021,0,1,1,1,2,11,106,953,6225,23521,34880,30723,10522,2563,381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,OBJEC_2023,1,0,0,2,1,2,46,445,3137,12392,21622,28231,19008,12799,7978,3059,978,417,106,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,OBJEC_2024,0,1,0,1,1,9,52,512,3687,15510,27215,33600,18757,8133,2495,244,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,OBJEC_2025,0,0,1,2,0,7,69,599,4398,17172,27752,30552,16901,8460,3213,727,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,OBJEC_2026,0,1,0,2,1,7,88,783,5534,21052,33081,33137,11988,3384,799,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,OBJEC_2029,0,3,1,1,1,10,124,957,6389,25087,36896,29024,9409,1760,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,OBJEC_2030,0,3,1,1,1,13,146,1090,7577,27745,37982,28458,6498,675,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,OBJEC_2031,0,1,0,2,3,2,63,554,3872,14943,23745,28362,16816,10563,6371,2788,1163,582,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,OBJEC_2032,0,0,1,1,4,6,60,527,3585,15545,29940,34348,18493,6293,1046,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,OBJEC_2033,0,4,4,5,1,7,69,685,5065,19913,30771,32137,14173,5495,1176,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,OBJEC_2034,2,0,0,5,1,16,128,881,5730,22016,34977,30286,11906,3413,514,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,OBJEC_2035,0,0,0,0,0,3,42,350,2572,11306,22656,28751,18498,13057,8138,3224,898,305,84,8,0,0,0,0,0,0,0,0,0,0,0,0
1912,OBJEC_2036,0,1,1,2,1,4,94,801,5467,22010,34715,31791,11624,3255,453,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,OBJEC_2037,0,0,1,1,3,8,81,718,5091,20133,30614,31872,12463,5307,2745,749,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,OBJEC_2039,0,0,1,3,2,4,66,495,3153,13774,25579,32885,19430,9320,3898,847,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,OBJEC_2040,0,0,0,0,1,4,70,504,3681,14608,25259,33062,17592,9088,4414,1169,356,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,OBJEC_2041,0,1,2,4,2,8,102,717,4654,17219,28491,30077,16034,7871,3528,995,175,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,OBJEC_2042,0,1,3,3,0,7,76,702,4871,18405,30000,35774,14692,4681,997,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,OBJEC_2044,0,0,1,1,4,3,50,336,2562,11152,21914,33039,22102,12556,5541,884,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,OBJEC_2045,0,0,1,2,2,7,71,571,4084,15444,25976,32941,18522,8650,3301,317,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,OBJEC_2046,0,0,0,0,0,1,24,202,1343,6133,12531,20489,19674,19662,16991,9163,3049,572,57,1,0,0,0,0,0,0,0,0,0,0,0,0
1921,OBJEC_2047,0,0,1,0,1,3,66,578,3896,16055,28070,34344,18025,7095,1539,197,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,OBJEC_2048,1,0,0,1,0,3,69,415,3204,13142,23580,31739,19755,10910,5427,1406,462,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,OBJEC_2049,0,0,1,1,1,6,121,799,5699,20810,30784,31247,13111,5098,1572,500,127,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,OBJEC_2050,0,2,3,4,6,10,83,530,3700,15109,27235,31479,18203,8863,3863,989,136,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,OBJEC_2051,0,2,2,1,4,11,64,649,4144,16486,27617,32814,17329,7356,2770,548,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,OBJEC_2052,0,0,1,1,1,7,80,748,5089,20188,32796,31984,13247,4416,1161,166,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,OBJEC_2053,0,0,1,1,1,5,46,321,2343,10821,22081,32845,21865,13225,5530,737,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,OBJEC_2056,1,0,1,0,3,12,74,667,4608,19254,33243,33227,14724,3949,459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,OBJEC_2057,0,1,1,1,0,6,74,781,5549,21146,33707,31497,13185,3407,517,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,OBJEC_2058,0,1,1,4,2,14,150,1094,7594,27963,38605,26328,6859,1190,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,OBJEC_2059,1,1,0,0,1,6,51,351,2415,10122,19994,27987,20340,14073,9439,3890,1354,196,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,OBJEC_2061,0,1,0,0,0,9,83,715,4935,19684,31878,35043,13282,3812,740,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,OBJEC_2062,0,1,0,4,1,9,97,851,6037,23498,34687,30795,11367,2607,265,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,OBJEC_2063,0,0,2,2,0,2,52,340,2215,9651,18942,28967,21098,14718,8938,3471,1278,213,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,OBJEC_2064,0,0,0,2,0,9,77,656,4147,17800,32046,33270,16187,4725,624,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,OBJEC_2065,0,1,1,1,2,9,101,851,5877,22277,33324,30355,11973,4074,1170,195,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,OBJEC_2066,0,0,0,0,2,7,38,295,2198,9256,18925,27491,22746,16106,8349,2997,1214,266,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,OBJEC_2067,1,1,0,1,4,2,64,597,4182,16728,27891,34661,16449,6650,2374,251,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,OBJEC_2068,0,1,2,2,2,7,60,430,3256,13149,22899,30547,20163,11759,5827,1534,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,OBJEC_2069,1,1,0,0,0,10,79,681,4651,18443,29073,31310,15094,7073,2663,811,242,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,OBJEC_2070,0,1,0,0,0,5,59,557,3914,17057,30462,35022,16705,5209,896,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,OBJEC_2071,0,2,3,4,3,6,105,768,5143,19675,31590,32444,14859,4755,860,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,OBJEC_2072,0,1,2,3,3,13,142,852,5649,22111,33518,29714,12288,4747,1086,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,OBJEC_2073,0,0,2,2,0,5,71,582,4540,17796,28985,32320,16377,7022,1970,214,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,OBJEC_2074,0,0,0,1,1,3,42,384,2850,12285,23782,32241,21273,11554,4756,676,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,OBJEC_2075,0,0,0,0,2,3,38,347,2616,10931,21045,28614,21385,14408,7703,2348,431,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,OBJEC_2076,0,0,0,2,0,10,63,464,2972,11948,20733,25093,19319,14827,9032,3623,1241,225,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,OBJEC_2077,0,0,2,1,1,4,36,314,2169,9298,18013,25288,21738,17165,8540,3538,1886,1068,650,176,5,0,0,0,0,0,0,0,0,0,0,0
1949,OBJEC_2078,0,1,2,1,8,7,130,1039,6652,25912,37582,29306,8018,1144,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,OBJEC_2079,0,0,0,2,0,1,63,645,4206,17009,28910,34487,16381,6577,1786,121,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,OBJEC_2080,0,0,0,3,1,6,55,325,2517,11424,23433,29973,22045,12682,5191,1759,435,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,OBJEC_2082,0,0,2,0,2,4,81,687,4963,19395,29654,31637,13831,5834,2729,858,202,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,OBJEC_2083,0,0,1,0,0,5,56,425,3093,12514,23939,32492,20572,11397,4408,826,146,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,OBJEC_2084,0,1,2,0,0,8,95,700,4824,19042,32243,32201,15063,4519,824,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,OBJEC_2085,0,0,0,3,1,4,46,430,2923,11810,22296,28774,19573,12102,6810,2839,1352,568,301,60,0,0,0,0,0,0,0,0,0,0,0,0
1956,OBJEC_2086,0,0,1,4,4,8,55,530,3891,15819,28189,32766,18327,8125,2067,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,OBJEC_2087,0,0,0,0,2,3,58,400,3213,12672,22538,27189,18448,12835,8106,3307,993,122,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,OBJEC_2088,0,0,0,4,0,5,55,382,2786,12186,24198,32929,20317,10793,4253,1293,351,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,OBJEC_2089,0,0,0,0,1,3,59,412,3119,12706,22696,33391,21432,11047,4540,467,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,OBJEC_2090,1,0,2,1,0,19,103,864,5680,22473,34107,29775,12348,3917,592,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,OBJEC_2091,0,2,2,1,1,3,48,394,3051,12715,23112,30878,19927,12374,6072,1530,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,OBJEC_2092,0,1,1,0,6,10,80,683,4920,20671,34561,32366,13056,3367,483,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,OBJEC_2093,0,0,0,0,2,10,52,402,2851,12034,23748,31579,21078,12675,5091,656,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,OBJEC_2094,0,2,0,1,1,7,100,762,5744,21333,32068,30841,12897,4070,1684,305,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,OBJEC_2095,0,0,1,3,2,5,42,264,1892,8080,17399,25481,24261,16699,8444,3772,2292,1439,148,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,OBJEC_2096,0,0,3,2,1,5,56,586,4175,16340,25992,31652,16109,8681,4830,1589,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,OBJEC_2097,0,0,1,2,2,8,69,448,3015,13070,25470,31580,21172,9605,2591,696,754,635,546,226,2,0,0,0,0,0,0,0,0,0,0,0
1968,OBJEC_2098,0,1,2,0,1,5,44,471,2762,11917,21451,28808,20634,13619,7670,2395,420,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
