date,S1_pixel_ID,class,AREA,PERCENTAGE,vv_raw,vh_raw
0218,1366,rough,37.39599582,37.39599583,0.1113308,0.0056535
0218,1367,rough,33.54591408,33.5459141,0.0872456,0.019472
0218,1368,mixed,100.0,100.0,0.2008225,0.0263628
0218,1372,rough,99.34175801,99.34175813,0.2094695,0.0636303
0218,1374,smooth,36.851107,36.85110704,0.1833915,0.0159205
0218,1383,mixed,100.0,100.0,0.1141096,0.0145431
0218,1384,smooth,38.85756955,38.85756954,0.2022215,0.0227415
0218,1385,rough,2.555744555,2.55574456,0.1529384,0.0928575
0218,1387,mixed,100.0,100.0,0.2131093,0.0339851
0218,1388,rough,82.33697646,82.33697637,0.1825023,0.0177305
0218,1390,mixed,52.157,52.15699998,0.1501974,0.0188799
0218,1392,rough,100.0,99.99999996,0.1019727,0.0389822
0218,1398,water,10.10505032,10.10505032,0.0518519,0.0049745
0218,1400,smooth,35.05201994,35.05201992,0.0983187,0.0025097
0218,1401,rough,66.44180714,66.44180721,0.1152855,0.0247426
0218,1405,rough,48.82678992,48.82678996,0.2233102,0.0263189
0218,1406,mixed,100.0,99.99999996,0.1062486,0.0280368
0218,1409,smooth,100.0,99.99999996,0.1690564,0.016858
0218,1416,mixed,100.0,99.99999989,0.0959432,0.00573
0218,1419,mixed,100.0,99.99999996,0.0690722,0.0109224
0218,1421,rough,29.45204553,29.45204559,0.0935737,0.0113769
0218,1427,smooth,100.0,100.0,0.0438937,0.0128245
0218,1428,smooth,56.25873822,56.25873819,0.0645438,0.0211731
0218,1429,rough,100.0,100.0,0.0496905,0.0232798
0218,1432,mixed,100.0,99.99999996,0.0299502,0.0081455
0218,1436,smooth,78.96821587,78.96821605,0.1105992,0.0137803
0218,1437,mixed,100.0,100.0,0.2969208,0.0359133
0218,1440,mixed,100.0,99.99999989,0.0535795,0.0072988
0218,1442,water,35.11146653,35.11146652,0.049563,0.0072726
0218,1443,mixed,95.58453475,95.58453479,0.1058026,0.1309593
0218,1449,mixed,100.0,99.99999989,0.0323811,0.0054234
0218,1450,mixed,100.0,100.0,0.0354117,0.0039134
0218,1456,rough,51.87594574,51.87594568,0.052171,0.0032095
0218,1457,rough,83.95173047,83.95173057,0.1706703,0.0113683
0218,1458,smooth,94.93862555,94.93862551,0.0478128,0.0143737
0218,1461,smooth,1.21140355,1.21140355,0.4616764,0.0821638
0218,1462,mixed,100.0,100.0000001,0.0731593,0.0139339
0218,1465,smooth,100.0,99.99999996,0.167416,0.0276665
0218,1475,mixed,100.0,99.99999996,0.2046096,0.0742439
0218,1477,rough,24.63781552,24.63781546,0.2284958,0.023487
0218,1478,smooth,25.20040402,25.20040403,0.2121319,0.0240535
0218,1479,mixed,100.0,100.0000001,0.0213487,0.0057474
0218,1486,water,69.96424428,69.96424441,0.1019898,0.0172581
0218,1489,mixed,100.0,99.99999989,0.423184,0.1774326
0218,1496,smooth,99.44831471,99.44831482,0.2866028,0.0880046
0218,1497,rough,44.94568503,44.94568496,0.2466425,0.0846837
0218,1501,rough,7.245246205,7.245246202,0.0129194,0.0052218
0218,1502,rough,5.08859737,5.088597376,0.1110155,0.040039
0218,1509,rough,67.469,67.46899992,0.1128269,0.0067411
0218,1510,smooth,67.21988573,67.2198857,0.1905879,0.0369409
0218,1511,smooth,46.02738725,46.0273873,0.0518369,0.0086825
0218,1519,mixed,89.0935,89.09350003,0.4604478,0.1765573
0218,1521,smooth,93.5543504,93.55435043,0.1920878,0.0305294
0218,1525,mixed,38.23352348,38.23352349,0.0438425,0.0160122
0218,1527,mixed,100.0,99.99999996,0.0702976,0.0087628
0218,1528,smooth,66.9605,66.96050003,0.2362234,0.0222889
0218,1529,smooth,5.199563805,5.199563799,0.0162078,0.0021315
0218,1530,water,9.59655431,9.596554299,0.1048818,0.009348
0218,1531,mixed,68.002,68.00200008,0.0474636,0.0028669
0218,1532,smooth,56.246,56.24600006,0.1267635,0.0236369
0218,1544,smooth,0.63145256,0.63145256,0.025488,0.0060892
0218,1546,smooth,44.94212999,44.94213001,0.0886128,0.0118295
0218,1547,smooth,65.66540128,65.66540126,0.1774265,0.0187481
0218,1548,mixed,21.299,21.29899999,0.0888926,0.0078543
0218,1551,mixed,100.0,99.99999996,0.1289682,0.0043151
0218,1552,mixed,0.98129994,0.981299941,0.054226,0.0054834
0218,1558,mixed,100.0,99.99999996,0.1809208,0.0429212
0218,1561,smooth,36.84529537,36.84529536,0.1032461,0.0035815
0218,1563,mixed,100.0,99.99999989,0.0890856,0.0363883
0218,1564,water,60.95317991,60.95318002,0.1024061,0.0089409
0218,1566,mixed,100.0,99.99999996,0.1345189,0.0309156
0218,1569,rough,15.49642596,15.49642598,0.2993897,0.0314389
0218,1572,smooth,50.38974281,50.38974283,0.032408,0.0064319
0218,1577,mixed,100.0,100.0,0.0474288,0.0042235
0218,1580,mixed,100.0,100.0,0.0862059,0.0212743
0218,1582,rough,88.26838298,88.26838288,0.078486,0.0143105
0218,1583,mixed,0.405442985,0.405442985,0.201899,0.0222607
0302,3,smooth,48.73190745,48.73190743,0.0324913,0.0025433
0302,6,mixed,0.18109836,0.18109836,0.036211,0.0032066
0302,8,rough,54.03177534,54.03177532,0.0712327,0.005222
0302,13,mixed,100.0,100.0000001,0.0180782,0.0084528
0302,15,rough,63.43411152,63.4341115,0.0536611,0.0036604
0302,16,smooth,100.0,100.0000002,0.1030013,0.0079695
0302,21,rough,1.19657811,1.196578111,0.0868482,0.0042185
0302,23,smooth,99.93282747,99.93282751,0.0256827,0.0047895
0302,24,smooth,73.6605,73.66049997,0.0461799,0.0041293
0302,25,water,54.88487954,54.8848796,0.111266,0.0060791
0302,30,water,66.74517458,66.74517453,0.044953,0.0032383
0302,32,rough,67.69527081,67.69527078,0.1149479,0.0075217
0302,35,rough,40.99808303,40.99808307,0.0820386,0.0030115
0302,40,rough,39.4999088,39.49990873,0.0545294,0.0059662
0302,41,rough,21.61715275,21.61715277,0.0839737,0.0036835
0302,43,rough,1.39376813,1.39376813,0.0104272,0.0054608
0302,44,mixed,43.46244987,43.46244989,0.1060758,0.0082732
0302,46,rough,6.3468262,6.346826207,0.0828732,0.0066551
0302,47,rough,23.66003988,23.66003988,0.0302444,0.0062758
0302,48,smooth,100.0,99.99999989,0.9814243,0.0037093
0302,54,rough,53.65336862,53.65336868,0.0497641,0.0072222
0302,55,water,89.9108165,89.91081653,0.0489278,0.0077197
0302,56,mixed,100.0,99.99999996,0.0119909,0.0032873
0302,57,smooth,25.76247465,25.76247462,0.0324631,0.0040058
0302,59,smooth,9.31156759,9.31156758,0.0493939,0.0075059
0302,61,smooth,19.25189728,19.25189732,0.0184493,0.0052897
0302,62,mixed,7.2895,7.289500002,0.0083204,0.002281
0302,64,rough,100.0,100.0,0.0093654,0.0023124
0302,65,water,100.0,99.99999963,0.0182616,0.0031541
0302,66,smooth,100.0,100.0,0.0260728,0.0039659
0302,67,rough,75.43320433,75.43320408,0.037788,0.0029314
0302,69,rough,12.54490983,12.54490983,0.0406564,0.003846
0302,71,mixed,35.7939552,35.79395513,0.0104291,0.0033585
0302,72,water,4.46418084,4.464180845,0.0397825,0.0034807
0302,73,smooth,100.0,99.99999989,0.0806827,0.002948
0302,75,smooth,100.0,99.99999996,0.0372009,0.005038
0302,76,rough,26.19267857,26.19267856,0.0214787,0.0024215
0302,77,rough,86.53963375,86.53963372,0.0338474,0.0053537
0302,80,mixed,61.891,61.89099998,0.0613712,0.0038028
0302,81,mixed,100.0,100.0000002,0.0482932,0.0076312
0302,82,smooth,100.0,100.0000001,0.0275444,0.0032418
0302,83,mixed,99.45407474,99.4540747,0.229314,0.001812
0302,85,smooth,100.0,100.0000001,0.0439344,0.0043606
0302,86,rough,68.30584764,68.30584749,0.0262708,0.0047713
0302,90,mixed,32.722,32.72200004,0.0508545,0.0010948
0302,94,rough,6.41562371,6.415623708,0.0761203,0.0091997
0302,95,mixed,65.21,65.20999993,0.0201824,0.0018309
0302,99,rough,4.67372459,4.673724592,0.0549477,0.0093222
0302,100,mixed,100.0,99.99999989,0.0237977,0.0023935
0302,102,mixed,0.09240748,0.09240748,0.0169734,0.0038856
0302,104,mixed,100.0,100.0,0.1182763,0.0042322
0302,105,smooth,97.80783266,97.80783277,0.0288395,0.0030168
0302,106,mixed,67.6884937,67.68849378,0.0506533,0.0060627
0302,107,mixed,43.80778062,43.80778057,0.0312299,0.0032873
0302,109,water,32.35702593,32.35702587,0.0272849,0.0039095
0302,110,mixed,7.53199717,7.531997184,0.0403087,0.0038096
0302,115,mixed,100.0,100.0,0.0279799,0.0017975
0302,116,rough,67.94860756,67.94860758,0.0565042,0.0071112
0302,117,rough,19.38565133,19.38565133,0.0250166,0.0021819
0302,122,mixed,24.44701193,24.44701194,0.0164094,0.0036857
0302,124,smooth,83.27442757,83.27442754,0.0170824,0.0025857
0302,125,water,78.10826312,78.10826303,0.0426851,0.0033978
0302,127,rough,18.37581078,18.37581079,0.0637566,0.0041757
0302,129,mixed,28.3585,28.35849993,0.2800715,0.0107246
0302,130,smooth,100.0,99.99999978,0.0356028,0.0036356
0302,132,rough,16.23971101,16.23971102,0.0231735,0.00448
0302,133,rough,100.0,100.0000002,0.0363299,0.0057138
0302,135,rough,35.94346325,35.94346326,0.0270793,0.0044933
0302,136,mixed,98.29808308,98.29808334,0.0298333,0.0015994
0302,138,mixed,100.0,100.0000002,0.0350475,0.0032572
0302,140,rough,16.28970278,16.2897028,0.0231374,0.0040647
0302,141,rough,96.70332004,96.70332008,0.050128,0.0130026
0302,142,rough,9.3919133,9.391913286,0.0423121,0.0043318
0302,143,smooth,30.04810724,30.04810727,0.0240442,0.0099163
0302,144,smooth,53.74158124,53.74158126,0.043302,0.0040789
0302,145,rough,46.61567152,46.6156715,0.0522796,0.0058983
0302,147,rough,61.51673875,61.51673877,0.0210593,0.0037093
0302,148,mixed,100.0,99.99999996,0.0114923,0.0061123
0302,151,smooth,41.4105,41.41049998,0.031849,0.0038359
0302,152,rough,58.14864185,58.14864196,0.0541067,0.0058131
0302,153,rough,68.84976609,68.84976607,0.0340083,0.0089985
0302,157,rough,33.80898818,33.80898816,0.0472234,0.0038536
0302,158,rough,17.79764762,17.79764764,0.0344248,0.0036714
0302,159,smooth,95.13803254,95.13803272,0.0349481,0.0016224
0302,160,rough,100.0,100.0000001,0.0309407,0.0040932
0302,162,rough,100.0,99.99999989,0.0131148,0.0041709
0302,163,mixed,24.424977,24.42497696,0.0648129,0.0077523
0302,165,water,27.31411656,27.31411654,0.033042,0.0017357
0302,166,smooth,100.0,99.99999996,0.0361344,0.0024127
0302,168,smooth,92.33823477,92.33823474,0.054221,0.0043031
0302,169,mixed,83.69146702,83.69146711,0.0066542,0.0041926
0302,172,smooth,100.0,100.0000003,0.0172847,0.001664
0302,174,smooth,100.0,100.0,0.0752048,0.0100613
0302,177,mixed,100.0,100.0000001,0.0318748,0.0077178
0302,178,water,82.79405788,82.79405798,0.0550996,0.009599
0302,180,rough,42.65905596,42.659056,0.0451175,0.0024532
0302,183,smooth,14.5755603,14.57556032,0.0352863,0.0031544
0302,188,mixed,99.30869092,99.30869103,0.0474408,0.0074066
0302,189,smooth,100.0,100.0000002,0.0432755,0.0030663
0302,190,rough,36.81343309,36.8134331,0.0256727,0.0063022
0302,194,mixed,100.0,99.99999996,0.0337893,0.0053401
0302,195,rough,29.28394515,29.28394516,0.0647784,0.0039286
0302,197,smooth,100.0,99.99999989,0.0291961,0.0075184
0302,198,smooth,100.0,100.0000001,0.1041735,0.0037306
0302,201,smooth,100.0,99.99999978,0.0442575,0.0146381
0302,202,smooth,82.19468995,82.19468992,0.1993304,0.0025785
0302,203,smooth,53.826,53.82600006,0.109801,0.0083153
0302,204,smooth,75.9885,75.98849997,0.0483962,0.0114512
0302,206,water,0.002767765,0.002767765,0.0343737,0.0057713
0302,207,smooth,0.08595228,0.08595228,0.0547385,0.007055
0302,208,smooth,4.12620752,4.126207516,0.0464067,0.0107941
0302,210,rough,0.00256864,0.00256864,0.010978,0.0044395
0302,211,rough,67.81525739,67.81525737,0.0212722,0.0078014
0302,212,rough,79.629,79.62899979,0.0844729,0.0056889
0302,214,smooth,100.0,99.99999989,0.0409235,0.0041726
0302,217,mixed,100.0,100.0,0.0230232,0.0045084
0302,219,water,63.94518893,63.9451889,0.0700503,0.0051378
0302,222,rough,50.16560474,50.16560473,0.0373995,0.0071466
0302,226,mixed,100.0,99.99999996,0.0232028,0.0063421
0302,227,rough,16.0735997,16.07359971,0.0484337,0.0024669
0302,232,mixed,98.48942716,98.4894272,0.0443359,0.0060972
0302,235,rough,7.366472465,7.366472473,0.021359,0.0067035
0302,236,rough,97.2508905,97.25089054,0.0378969,0.0086744
0302,238,smooth,100.0,99.99999989,0.0439814,0.0051263
0302,240,rough,14.02062557,14.02062554,0.0278192,0.0037338
0302,242,mixed,6.31025073,6.310250728,0.0278901,0.0064599
0302,243,rough,81.72687305,81.72687302,0.0191349,0.0023201
0302,245,rough,20.25877272,20.25877271,0.0432154,0.0042137
0302,248,mixed,34.81008087,34.81008088,0.0089077,0.0043881
0302,250,mixed,100.0,99.99999996,0.0174812,0.0047221
0302,251,mixed,47.4945,47.49450002,0.0278999,0.0092926
0302,253,water,13.80083495,13.80083497,0.0589334,0.0082377
0302,255,mixed,78.8492696,78.84926969,0.0697081,0.0051568
0302,258,smooth,100.0,99.99999981,0.0210985,0.0045837
0302,259,mixed,48.84036546,48.84036548,0.0259057,0.0045096
0302,260,rough,31.06250037,31.06250031,0.048983,0.0068876
0302,261,water,16.08364079,16.08364077,0.0294105,0.00821
0302,262,mixed,11.22466401,11.224664,0.0192977,0.0048719
0302,263,smooth,100.0,99.99999989,0.0247016,0.0050874
0302,265,smooth,100.0,100.0000001,0.0427009,0.0026976
0302,268,smooth,100.0,99.99999996,0.0217253,0.0042104
0302,272,smooth,100.0,99.99999989,0.1227153,0.0037772
0302,274,smooth,14.1105,14.11050002,0.0289681,0.0025701
0302,277,smooth,93.8226023,93.82260227,0.0542978,0.0045666
0302,280,rough,86.51816093,86.51816097,0.0417145,0.0053989
0302,281,mixed,12.47072521,12.47072521,0.0423505,0.0057284
0302,284,mixed,16.743,16.74300003,0.0782067,0.006814
0302,285,smooth,100.0,100.0,0.0425324,0.0070376
0302,287,rough,100.0,100.0000002,0.0615385,0.0048687
0302,288,water,5.26267482,5.262674814,0.0589224,0.0046917
0302,289,mixed,77.7190438,77.71904383,0.0232612,0.0055893
0302,292,mixed,0.38922997,0.38922997,0.0306351,0.0053821
0302,294,mixed,100.0,100.0,0.0805943,0.006757
0302,295,smooth,98.04588448,98.04588438,0.0414826,0.0064113
0302,296,water,46.2169323,46.21693237,0.0244947,0.0041671
0302,298,rough,3.07478166,3.074781661,0.0475927,0.0043821
0302,300,smooth,4.49032737,4.490327365,0.0139777,0.0043678
0302,302,smooth,100.0,99.99999996,0.014764,0.0044724
0302,303,mixed,49.04573945,49.04573947,0.025581,0.0085481
0302,304,rough,17.76173085,17.76173086,0.0336784,0.0056108
0302,306,smooth,100.0,100.0,0.0301454,0.0084306
0302,307,smooth,100.0,100.0,0.0398204,0.0037938
0302,308,smooth,5.93962425,5.939624257,0.0235273,0.0034386
0302,310,mixed,75.1435,75.14349986,0.0536358,0.0052078
0302,311,smooth,100.0,99.99999996,0.0382509,0.0041684
0302,312,smooth,81.14554455,81.14554446,0.0256619,0.0073078
0302,314,smooth,100.0,100.0000002,0.0756508,0.0052778
0302,315,smooth,99.60863728,99.60863724,0.080341,0.0063338
0302,317,mixed,15.7275,15.72750003,0.0497356,0.002248
0302,318,smooth,99.9646486,99.96464856,0.0450259,0.0073703
0302,319,water,1.659763625,1.659763627,0.0446559,0.0062767
0302,320,rough,49.09431835,49.09431833,0.0297854,0.0107324
0302,321,smooth,11.65550172,11.65550172,0.1954502,0.002918
0302,323,rough,65.48174574,65.48174572,0.064421,0.0093677
0302,325,rough,68.74946726,68.74946724,0.0353707,0.0031221
0302,327,rough,69.60190236,69.60190233,0.0494868,0.0034997
0302,329,mixed,100.0,100.0000002,0.0171059,0.002176
0302,330,smooth,100.0,99.99999996,0.0248704,0.0044735
0302,331,rough,82.90382445,82.90382448,0.3527926,0.0024414
0302,332,smooth,2.567959985,2.567959982,0.0294356,0.007681
0302,333,rough,0.30103199,0.30103199,0.0857873,0.0050448
0302,334,rough,1.79676628,1.796766281,0.0389487,0.0029352
0302,337,rough,18.05895281,18.05895282,0.0371828,0.0030071
0302,338,smooth,100.0,100.0000001,0.1358742,0.0033382
0302,339,smooth,100.0,99.99999985,0.0313666,0.0058859
0302,341,water,60.30350438,60.30350449,0.043927,0.0095186
0302,342,water,35.01004338,35.01004342,0.0583435,0.0086297
0302,343,water,15.26334173,15.26334171,0.0828338,0.0027937
0302,344,rough,5.419283535,5.419283533,0.0227952,0.0028649
0302,345,rough,70.81678115,70.81678112,0.053313,0.0022044
0302,347,water,72.40525963,72.40525966,0.0141537,0.0040102
0302,349,smooth,56.05058484,56.05058494,0.0368882,0.0037465
0302,352,mixed,100.0,100.0,0.0721025,0.0072562
0302,353,mixed,38.61680044,38.61680037,0.0252177,0.0051305
0302,355,rough,0.0013365,0.0013365,0.0493745,0.0041768
0302,358,mixed,28.10641458,28.10641455,0.028248,0.0052862
0302,363,mixed,100.0,100.0,0.0530665,0.0071147
0302,365,rough,100.0,100.0000001,0.0638747,0.0040634
0302,367,mixed,100.0,100.0000001,0.0225308,0.0038766
0302,368,rough,14.94693775,14.94693778,0.0310949,0.0031667
0302,369,rough,100.0,100.0,0.349003,0.0023989
0302,370,water,100.0,99.99999981,0.0132105,0.0019618
0302,371,water,16.95267964,16.95267963,0.0624805,0.0056738
0302,372,smooth,27.01535584,27.01535585,0.2608661,0.0029119
0302,373,rough,91.12828143,91.1282814,0.0487378,0.0052289
0302,375,rough,4.64158467,4.641584661,0.0408268,0.0081601
0302,378,rough,2.22199555,2.221995555,0.0556422,0.0103441
0302,380,smooth,100.0,100.0,0.0430144,0.0050589
0302,381,water,3.819e-05,3.819e-05,0.0379112,0.0041327
0302,382,rough,0.00366786,0.00366786,0.0279116,0.0032923
0302,383,rough,30.38554536,30.38554538,0.0441505,0.0036043
0302,384,smooth,100.0,99.99999996,0.050385,0.0081971
0302,386,water,75.48124232,75.48124235,0.0554471,0.0040611
0302,387,rough,30.826698,30.82669803,0.0373818,0.0064103
0302,391,smooth,100.0,100.0000001,0.0387184,0.0049174
0302,392,mixed,100.0,99.99999996,0.0572379,0.0029275
0302,393,rough,52.97868843,52.97868837,0.0464624,0.0042178
0302,397,smooth,36.205,36.20500001,0.0211594,0.0107554
0302,398,smooth,100.0,100.0,0.0391751,0.0084978
0302,402,smooth,21.4465,21.44650001,0.0368898,0.0054638
0302,403,smooth,87.63245991,87.63245987,0.0650471,0.0020475
0302,404,mixed,43.2064283,43.20642832,0.0234178,0.005329
0302,405,mixed,90.70779247,90.70779257,0.0973834,0.003721
0302,408,rough,88.62116507,88.62116504,0.0214014,0.0075888
0302,409,smooth,51.9485,51.94849998,0.0253672,0.0045106
0302,411,rough,69.16169501,69.16169488,0.0153762,0.0058759
0302,416,water,22.13176884,22.13176884,0.0175455,0.0045995
0302,419,mixed,89.5514089,89.55140887,0.0435371,0.0062008
0302,424,rough,46.11817998,46.11817992,0.0349172,0.0028423
0302,425,water,46.43341479,46.43341487,0.0653092,0.0073589
0302,427,smooth,100.0,100.0000001,0.0459389,0.0022732
0302,430,rough,57.27723343,57.27723354,0.1217228,0.0165882
0302,431,mixed,49.4295,49.42949991,0.0644358,0.013891
0302,433,water,8.092735145,8.09273516,0.0269918,0.0113972
0302,438,smooth,49.33605814,49.33605816,0.0630929,0.002223
0302,440,water,8.90175366,8.901753683,0.0380637,0.0030182
0302,442,mixed,52.517,52.51699986,0.0613513,0.0024155
0302,444,rough,15.26450963,15.26450963,0.0351812,0.004555
0302,446,rough,38.55513488,38.5551349,0.0755008,0.0059407
0302,447,rough,73.07424187,73.07424173,0.0770675,0.0040712
0302,453,smooth,100.0,99.99999996,0.0608469,0.0016795
0302,454,rough,99.63146664,99.63146697,0.0221946,0.0066078
0302,455,rough,90.87786716,90.87786713,0.0472759,0.0052573
0302,456,rough,5.04015625,5.040156244,0.0550721,0.0093037
0302,457,rough,41.88143673,41.88143667,0.0993036,0.0086244
0302,458,rough,18.67209129,18.67209127,0.01692,0.0042269
0302,461,mixed,43.2405,43.24049995,0.0770952,0.0048919
0302,463,water,9.373599375,9.373599379,0.0379804,0.0043548
0302,466,water,7.15541107,7.155411067,0.0096586,0.0040459
0302,469,smooth,100.0,100.0000003,0.0446387,0.0066313
0302,473,rough,7.11725775,7.117257742,0.0288317,0.0027472
0302,474,rough,0.0188924,0.0188924,0.0608957,0.0036608
0302,476,smooth,100.0,99.99999996,0.0532549,0.0046196
0302,478,rough,49.42988898,49.42988904,0.0227882,0.005846
0302,479,mixed,37.21773354,37.21773342,0.0125804,0.0052634
0302,480,rough,100.0,100.0,0.0164171,0.0054244
0302,481,water,17.70818966,17.70818965,0.0770922,0.0041985
0302,482,rough,29.23531157,29.23531158,0.0826035,0.0035657
0302,483,rough,100.0,100.0,0.3893534,0.0034067
0302,484,smooth,100.0,99.99999978,0.0410463,0.0039393
0302,485,mixed,99.79497496,99.794975,0.043525,0.0027664
0302,492,mixed,100.0,100.0,0.0429126,0.0033095
0302,493,mixed,100.0,99.99999996,0.0256125,0.004642
0302,499,mixed,57.4365,57.43650002,0.0473494,0.0028413
0302,500,rough,47.63387169,47.63387176,0.1075095,0.0055274
0302,501,rough,24.01016649,24.01016652,0.1410543,0.0065007
0302,502,smooth,100.0,100.0000001,0.03119,0.0033596
0302,510,mixed,84.54719168,84.54719159,0.0137616,0.0057805
0302,511,smooth,47.58,47.58000002,0.0374511,0.0026924
0302,512,rough,30.07110619,30.07110615,0.0250998,0.006812
0302,513,smooth,17.20636058,17.20636059,0.0242779,0.0110842
0302,516,mixed,100.0,100.0,0.0762519,0.0055686
0302,517,smooth,100.0,100.0000001,0.0522486,0.0035637
0302,519,rough,2.69960275,2.699602749,0.0560682,0.0103243
0302,522,rough,100.0,99.99999989,0.0263918,0.0035538
0302,523,rough,72.15083284,72.15083271,0.0126355,0.0025888
0302,524,smooth,99.24459706,99.24459702,0.0247232,0.0057312
0302,525,mixed,100.0,100.0,0.0635419,0.0107183
0302,526,water,53.17174072,53.17174078,0.0249722,0.0047539
0302,527,smooth,99.99291829,99.99291825,0.0651618,0.012534
0302,529,rough,27.78459146,27.78459148,0.0345192,0.0068013
0302,530,mixed,100.0,100.0,0.0692056,0.0016809
0302,531,rough,91.03909512,91.03909492,0.0504457,0.0059802
0302,535,rough,21.70460483,21.70460483,0.0705621,0.0042206
0302,536,smooth,100.0,99.99999989,0.0387099,0.005874
0302,537,mixed,100.0,99.99999996,0.0453914,0.0058874
0302,541,rough,39.72810182,39.72810181,0.015057,0.0035426
0302,542,mixed,100.0,99.99999996,0.0387362,0.0019229
0302,547,rough,9.407361435,9.407361439,0.0404678,0.0089944
0302,549,rough,10.58611037,10.58611036,0.1373915,0.006043
0302,551,rough,44.03848719,44.03848729,0.1199396,0.0040816
0302,552,rough,54.60326588,54.6032659,0.155686,0.0033564
0302,553,rough,19.87008709,19.87008711,0.0591002,0.0024261
0302,555,smooth,71.691,71.69100003,0.1325363,0.0023026
0302,558,smooth,54.96818688,54.9681869,0.0974467,0.0037351
0302,559,water,13.2097832,13.20978321,0.0224938,0.0056418
0302,560,mixed,100.0,100.0000001,0.013185,0.0012003
0302,563,smooth,98.98479064,98.9847906,0.0481215,0.0055091
0302,565,rough,83.11463156,83.11463153,0.1721222,0.0024007
0302,566,rough,59.63938524,59.63938522,0.0392467,0.0027052
0302,570,rough,17.08704535,17.08704539,0.019585,0.0029631
0302,572,water,13.4365675,13.4365675,0.0302148,0.0043269
0302,573,mixed,100.0,99.99999974,0.0253843,0.0038106
0302,575,rough,97.80159394,97.8015939,0.0435628,0.0046755
0302,576,mixed,79.95508156,79.95508153,0.0426057,0.0070053
0302,577,smooth,100.0,99.99999978,0.0265747,0.0026704
0302,578,smooth,100.0,100.0,0.0474432,0.0030468
0302,579,mixed,100.0,100.0000002,0.1614764,0.010624
0302,582,smooth,13.26136362,13.26136362,0.0210552,0.0047546
0302,583,rough,68.13748779,68.13748789,0.0209601,0.0032598
0302,584,mixed,100.0,99.99999996,0.055215,0.0055167
0302,587,rough,50.01098814,50.01098808,0.0328419,0.0030532
0302,588,rough,48.72055787,48.72055796,0.027541,0.0035832
0302,590,mixed,100.0,100.0,0.0779132,0.0044761
0302,591,rough,0.284821585,0.284821585,0.0341111,0.0010796
0302,592,mixed,100.0,99.99999996,0.0853632,0.006919
0302,594,rough,16.38836295,16.38836296,0.062381,0.0034791
0302,595,smooth,100.0,99.99999989,0.0184103,0.0052943
0302,596,smooth,98.23495168,98.23495186,0.0625952,0.006379
0302,597,smooth,95.4807091,95.48070914,0.0851955,0.0036098
0302,599,rough,3.857133745,3.85713374,0.0193354,0.0042201
0302,604,rough,100.0,99.99999996,0.0221233,0.0067102
0302,605,smooth,100.0,99.99999996,0.0362946,0.001427
0302,607,mixed,100.0,99.99999989,0.071499,0.0052167
0302,609,rough,15.70843006,15.70843004,0.0224659,0.0079326
0302,610,mixed,100.0,99.99999974,0.1588473,0.0041943
0302,613,smooth,100.0,100.0,0.0510857,0.0043002
0302,614,rough,39.66785565,39.66785561,0.0311659,0.003005
0302,618,mixed,22.75043351,22.7504335,0.06363,0.002262
0302,619,mixed,100.0,100.0,0.0318963,0.0045813
0302,620,smooth,100.0,100.0000001,0.0798289,0.0027018
0302,622,rough,11.22056631,11.22056631,0.0346125,0.0070436
0302,627,mixed,40.65804384,40.65804382,0.0315065,0.0029855
0302,628,smooth,4.37422221,4.374222208,0.0293198,0.0042482
0302,631,mixed,28.55774536,28.55774537,0.0594406,0.0149004
0302,632,smooth,23.50611701,23.50611701,0.1426753,0.0012862
0302,633,mixed,91.00887651,91.00887661,0.0177659,0.0020408
0302,634,smooth,100.0,100.0000001,0.0400292,0.005956
0302,635,mixed,99.99306685,99.99306674,0.0475163,0.0046416
0302,641,rough,6.896656605,6.896656615,0.0540069,0.0145434
0302,642,rough,48.52794747,48.52794745,0.0179623,0.0030828
0302,643,smooth,100.0,100.0000002,0.0159176,0.0048031
0302,646,smooth,100.0,100.0000001,0.067663,0.0073894
0302,649,rough,5.485184855,5.485184849,0.0127845,0.0049246
0302,651,smooth,100.0,100.0000001,0.1187812,0.0022702
0302,652,rough,0.380461315,0.380461314,0.0552907,0.0044385
0302,655,smooth,100.0,99.99999985,0.0620016,0.0050861
0302,656,mixed,57.30117586,57.30117592,0.0975104,0.0078295
0302,657,smooth,100.0,100.0,0.0354113,0.0103911
0302,661,mixed,100.0,100.0000001,0.0397874,0.0036326
0302,663,smooth,8.21478601,8.214786007,0.0395833,0.0067363
0302,664,rough,28.83582711,28.83582708,0.0167004,0.0019443
0302,665,rough,52.67682898,52.67682898,0.0215167,0.0023455
0302,666,mixed,100.0,99.99999996,0.048747,0.0107767
0302,667,mixed,36.34380444,36.34380445,0.0292813,0.0040768
0302,668,rough,65.57802138,65.5780213,0.0208741,0.0065535
0302,670,smooth,53.7735,53.7735001,0.033027,0.0031997
0302,671,rough,54.06754734,54.06754738,0.0604937,0.0048675
0302,672,rough,38.86920835,38.86920831,0.0471894,0.0088439
0302,673,smooth,100.0,99.99999985,0.0198033,0.0032949
0302,674,rough,68.11830722,68.11830715,0.0438852,0.0059743
0302,675,mixed,2.784029875,2.784029872,0.0336491,0.003317
0302,676,rough,72.80308652,72.80308649,0.0159649,0.0049132
0302,677,smooth,100.0,99.99999996,0.0504645,0.0038099
0302,678,rough,34.72831464,34.72831471,0.0775471,0.0030501
